wallet_id,transaction_count,incoming_transaction_count,outgoing_transaction_count,total_received,total_sent,average_received,average_sent,maximum_transaction,amount_variance,unique_counterparties,unique_ips,unique_asns,unique_countries,transactions_per_hour,transactions_per_day,average_time_between_transactions,minimum_time_between_transactions,fan_in_ratio,fan_out_ratio,graph_degree,graph_in_degree,graph_out_degree
1LhLbk6Gbja8d487qwJuNmTYsm,6,4,2,17.36418625,4.36132861,4.34104656,2.18066431,6.23314448,3.45296823,0,6,2,2,60.0,1.0,1588.0,271.0,3.98139829,0.25116804,6,4,2
1Lk3YvmE4Vij7tkvWWR7ykhxDM,9,5,4,23.46539538,14.49505918,4.69307908,3.6237648,6.98819142,4.76658854,0,9,5,5,60.0,1.0,1808.375,586.0,1.61885475,0.61772065,9,5,4
1LkinrWXFFAxzgHQSCmjNsxyMW,8,5,3,2.21713128,2.00648953,0.44342626,0.66882984,1.13489656,0.08688943,0,8,3,3,60.0,1.0,11017.42857143,320.0,1.10498024,0.90499356,8,5,3
1LmtdWDHKwzfE3NFYZb2FD8aET,18,3,15,45.08556473,200.55527539,15.02852158,3.39924196,20.27715998,10.51552931,0,17,8,8,60.0,1.0,1034.35294118,31.0,0.22480368,4.44832568,18,3,15
1LnuyTbunfnBX4okJWCDrkkGHh,13,6,7,24.548389,31.18674041,4.09139817,4.45524863,7.5505166,3.37619954,0,11,7,6,60.0,1.0,1262.0,71.0,0.78714186,1.27041902,13,6,7
1LqjRQ4bnjTMmTgdUmpFbYsJKX,8,3,5,71.7803645,80.29915072,23.92678817,16.05983014,36.0513223,73.05855462,0,8,5,6,60.0,1.0,1005.85714286,430.0,0.89391188,1.1186785,8,3,5
1Lv5UwiLFm6iitRyX2JoizM3Aw,6,5,1,2.49990609,0.11262096,0.49998122,0.11262096,0.98698442,0.07102994,0,6,2,2,60.0,1.0,9467.0,4168.0,22.19752069,0.04505008,6,5,1
1LvYGGJmFQiviwfXGUqfX37jUZ,3,0,3,0.0,16.83885035,0.0,5.61295012,11.66390089,18.93030755,0,3,1,1,60.0,1.0,3342.5,2884.0,0.0,16838850350.0,3,0,3
1LvaMa6yfvEBhvJnAvUcVYmsHk,8,3,5,3.18490725,2.88311622,1.06163575,0.57662324,1.40027768,0.20766043,0,8,4,6,60.0,1.0,12961.0,1655.0,1.10467529,0.90524339,8,3,5
1LvwcJFDYfoYUUwBYj4P75MnXf,6,2,4,2.93784426,3.27174471,1.46892213,0.81793618,1.49873774,0.2096672,0,6,3,4,60.0,1.0,12794.4,1589.0,0.89794422,1.11365492,6,2,4
1LyT6jNJp4957e17zX3XtQSb7H,6,3,3,1.36271077,2.05780105,0.45423692,0.68593368,1.09446425,0.13498874,0,6,4,3,60.0,1.0,13556.6,1446.0,0.66221697,1.5100791,6,3,3
1Lz17zb7isLKJBKqcxwJAjj2Bm,29,5,24,100.73232262,283.19108691,20.14646452,2.91949574,24.89468941,17.52868115,0,29,9,11,60.0,1.0,808.14285714,15.0,0.35570442,2.81132292,29,5,24
1M1hHmxYCMPE8wm3YDYz5CA1VA,40,22,18,533.5390818,397.73211726,4.94017668,4.85039167,10.35495844,3.16832535,0,40,9,11,60.0,1.0,423.56410256,9.0,1.34145335,0.74546014,40,22,18
1M4fiDeaFsrJD26bwVkj6ZSDYM,9,4,5,3.95892912,3.71923294,0.98973228,0.74384659,1.49607078,0.18531834,0,9,6,5,60.0,1.0,10025.875,2898.0,1.06444775,0.93945429,9,4,5
1M77jyh5GiE472XNDQqk3CxHSd,2,0,2,0.0,16.57352297,0.0,8.28676148,10.46013184,4.7235387,0,2,1,1,60.0,1.0,1837.0,1837.0,0.0,16573522969.999998,2,0,2
1M7tufFoPnmicuFWJdv4WgVYeU,8,4,4,3.82571849,2.97291592,0.95642962,0.74322898,1.43188542,0.1275024,0,8,3,5,60.0,1.0,10487.71428571,20.0,1.28685728,0.77708695,8,4,4
1M86TTZAdYhyrDzCyW1B8THqcn,2,2,0,1.77071289,0.0,0.88535644,0.0,1.21088356,0.1059679,0,2,1,1,60.0,1.0,3810.0,3810.0,1770712889.9999998,0.0,2,2,0
1MAknFAJGHmA7pEdPtpXsdyUMU,39,21,18,438.83298797,427.93374281,4.61929461,4.86288344,8.09195939,3.05842433,0,38,9,12,60.0,1.0,432.26315789,0.0,1.02546947,0.97516311,39,21,18
1MBDrSsBwBgjBMaXifsTroJFHX,10,3,7,2.07366502,5.10465385,0.69122167,0.72923626,1.41069734,0.24780286,0,10,7,7,60.0,1.0,9677.44444444,2996.0,0.40623029,2.46165789,10,3,7
1MDnS1rh7XKFm2H4BPRs43K8Dz,1,0,1,0.0,9.9292031,0.0,9.9292031,9.9292031,0.0,0,1,1,1,60.0,1.0,0.0,0.0,0.0,9929203100.0,1,0,1
1MGHjmYKDf9Y1a7B4Wb3qun2EY,31,17,14,410.96399357,298.54141253,4.83487051,4.08960839,7.99036219,2.6790173,0,30,8,11,60.0,1.0,548.73333333,0.0,1.37657282,0.72644177,31,17,14
1MJFkbmptNWb7ch4XWgntJgo7t,7,3,4,73.3763711,114.46477679,24.45879037,28.6161942,38.92291933,94.03548361,0,7,3,5,60.0,1.0,962.33333333,107.0,0.64103887,1.55996781,7,3,4
1MJwooF9Th5KFLx4mjzzvrvEX5,36,18,18,430.27953581,392.87820661,4.72834655,4.79119764,8.15813612,3.47632696,0,36,9,12,60.0,1.0,484.02857143,50.0,1.09519828,0.91307667,36,18,18
1MP2HmXxtRqbr7UmegyPkY2R3Y,9,6,3,6.66874776,2.66550452,1.11145796,0.88850151,1.49749931,0.19886086,0,9,4,4,60.0,1.0,8686.5,676.0,2.50187074,0.39970091,9,6,3
1MQVAwLYqWB6sFrdTwDiSA2ne5,7,4,3,80.3937935,75.13732958,20.09844838,25.04577653,34.50042866,95.77106964,0,7,3,3,60.0,1.0,1137.66666667,304.0,1.06995809,0.93461605,7,4,3
1MRdffHKeynJxSUVAn474c9Jyi,14,5,9,54.7021908,90.15691046,10.94043816,2.43667326,18.01827362,14.13675976,0,14,5,8,60.0,1.0,1455.0,114.0,0.60674429,1.64814076,14,5,9
1MSgpdfbaiyns3a7VWuy3yGabS,7,3,4,2.46518297,3.71663429,0.82172766,0.92915857,1.45733621,0.25682733,0,7,3,3,60.0,1.0,10124.5,92.0,0.66328371,1.50765048,7,3,4
1MUZp2LJWD7HidXRKU6FTcJXKm,6,3,3,1.91091278,1.81825178,0.63697093,0.60608393,0.99760654,0.07997708,0,6,3,3,60.0,1.0,11303.6,4791.0,1.05096159,0.95150956,6,3,3
1MYXdXjufibwvERVU2XLoh73Qe,15,7,8,33.80224087,36.60534116,4.82889155,4.57566765,7.8600406,1.71061212,0,15,8,6,60.0,1.0,1069.14285714,8.0,0.92342374,1.08292646,15,7,8
1Mc96BRCTHEfQSXiZJKpS1Vcgr,14,2,12,12.85123796,140.86989404,6.42561898,2.8748958,9.4597817,3.80750256,0,14,6,7,60.0,1.0,1191.30769231,197.0,0.09122771,10.96158164,14,2,12
1Md9VHQCEcn3jMPAQVbBbL82SY,7,5,2,3.91107305,1.5432543,0.78221461,0.77162715,1.37276306,0.13784397,0,7,2,3,60.0,1.0,10389.83333333,8.0,2.53430238,0.39458591,7,5,2
1MgEZ3SBpM4AG3ZxdievkRJStf,10,2,8,5.96043452,33.97759467,2.98021726,4.24719933,7.12674522,4.64191795,0,10,5,6,60.0,1.0,1578.22222222,50.0,0.1754225,5.7005231,10,2,8
1MmFxzMhzXsJcNdsNmDz9MshdF,7,7,0,4.16481233,0.0,0.59497319,0.0,0.90754937,0.07268401,0,7,1,1,60.0,1.0,11744.83333333,10036.0,4164812330.0,0.0,7,7,0
1MmJmFmdpxCKNEfoS1wK9H2b6W,9,6,3,183.91505301,92.54354035,30.65250884,30.84784678,39.32256137,44.40857313,0,9,4,3,60.0,1.0,1057.0,89.0,1.98733539,0.50318633,9,6,3
1MmTR1GtT7tTv9LbU2V1KVxhAq,16,6,10,62.78836661,146.94419938,10.46472777,3.58400486,23.63599352,14.96171255,0,16,8,7,60.0,1.0,1477.6,9.0,0.42729394,2.34030932,16,6,10
1MnPrAsyuzbDhEXBkbtXnPxSjY,9,2,7,11.43672635,23.60787181,5.71836318,3.37255312,7.80156161,7.44493132,0,9,5,6,60.0,1.0,1610.625,52.0,0.48444546,2.06421585,9,2,7
1MobZvAJgzFNwFyL13wxmshp7Z,5,4,1,2.75468137,1.00553979,0.68867034,1.00553979,1.00553979,0.102465,0,5,2,2,60.0,1.0,15418.0,4113.0,2.73950509,0.36502944,5,4,1
1MpUXzGsFbxP5MWUKpTY3iQ4jT,5,0,5,0.0,29.16084406,0.0,5.83216881,10.55451239,10.69313605,0,5,1,1,60.0,1.0,1971.25,351.0,0.0,29160844059.999996,5,0,5
1Mq51Wgd75bEZH9Py5yGQKBVvb,14,7,7,5.72206251,7.5091506,0.8174375,1.0727358,1.42383067,0.13107133,0,13,5,7,60.0,1.0,4429.23076923,304.0,0.76201195,1.31231537,14,7,7
1MrzN7VtJ5vfmpCMcyy5hpvzvH,14,2,12,35.93700092,148.39300378,17.96850046,3.09152091,24.13684285,13.22077733,0,14,7,8,60.0,1.0,1134.84615385,162.0,0.2421745,4.12925397,14,2,12
1MwfqavK5kJzB4AyKaLDqP4YJQ,9,4,5,9.1782886,24.25967827,2.29457215,4.85193565,7.23940254,7.15170577,0,9,4,5,60.0,1.0,1975.25,67.0,0.37833513,2.64315923,9,4,5
1MywcM4b6hHDCvCndZxXzUTnEC,6,2,4,9.1311654,18.83048532,4.5655827,4.70762133,7.62173895,4.82279713,0,6,4,5,60.0,1.0,2958.4,21.0,0.48491397,2.06222147,6,2,4
1N1SUUypiaShjr3SiWFLYTX6xL,9,4,5,20.4379973,18.90162904,5.10949932,3.78032581,7.05248604,3.77654014,0,9,4,5,60.0,1.0,1509.375,62.0,1.08128232,0.92482785,9,4,5
1N1U5wrJV6Pe177zBM19oD6T31,12,7,5,33.21044921,23.1597391,4.74434989,4.63194782,7.95323018,5.64058241,0,12,4,4,60.0,1.0,1009.18181818,124.0,1.43397337,0.69736302,12,7,5
1N4VJQ74iRoUDKDSCfJafYaU7k,7,4,3,3.06925189,3.76548385,0.76731297,1.25516128,1.48285431,0.13974187,0,7,4,3,60.0,1.0,10991.83333333,2864.0,0.81510159,1.22684093,7,4,3
1NAiAJWSpXQ89NncDXqhde24ot,9,6,3,30.13061226,13.7995208,5.02176871,4.59984027,7.92725333,4.43187221,0,9,2,4,60.0,1.0,1865.5,485.0,2.18345352,0.45799006,9,6,3
1NDijx5n77iBZq6WYsf2tEhSUR,10,3,7,16.05094932,29.75480483,5.35031644,4.2506864,7.25983314,5.05720136,0,10,5,5,60.0,1.0,1726.22222222,1.0,0.53944058,1.85377227,10,3,7
1NFCkcnzFx5PjD2X2Wzft7g3sK,25,11,14,265.20341264,285.84795928,4.82188023,4.08354228,7.93123238,2.62293758,0,24,9,11,60.0,1.0,634.66666667,7.0,0.92777788,1.0778442,25,11,14
1NFNrB5Zh8aZDzrPPouiuAG7AH,11,7,4,7.56493008,2.77680069,1.0807043,0.69420017,1.42032264,0.13591464,0,11,3,3,60.0,1.0,8095.8,468.0,2.72433312,0.36706231,11,7,4
1NGXPfjtfnpt31HZgRLSjQ9zc3,2,1,1,0.50728357,0.72710786,0.50728357,0.72710786,0.72710786,0.01208068,0,2,2,2,60.0,1.0,38960.0,38960.0,0.69767307,1.43333611,2,1,1
1NMt1HSv7U8KnFbwozJ4FfxW9w,36,17,19,403.20719517,448.98341087,4.80008566,4.72614117,7.97334722,3.04932566,0,36,9,10,60.0,1.0,507.14285714,2.0,0.89804475,1.11353026,36,17,19
1NNKTafosmkFesVzWi3K77TXcb,5,4,1,20.16938314,2.15958935,5.04234579,2.15958935,6.89770514,4.09819257,0,5,2,2,60.0,1.0,2620.5,559.0,9.33945296,0.10707265,5,4,1
1NQBmGmB9jsc4MZvcDWiVhLGPJ,10,7,3,35.59471762,10.82651653,5.08495966,3.60883884,7.84918265,4.67792149,0,10,4,3,60.0,1.0,1811.33333333,35.0,3.28773503,0.30416076,10,7,3
1NRnFNiaoujUttee3hC7rG57Tm,3,0,3,0.0,20.19234032,0.0,6.73078011,9.16917247,2.98528052,0,3,1,1,60.0,1.0,2385.5,0.0,0.0,20192340320.0,3,0,3
1NSCEuVbicUm5XFtt9tVWT2nTq,38,18,20,461.57480216,396.82253768,5.3054575,4.22151636,11.25869622,4.03441864,0,37,9,10,60.0,1.0,439.72972973,18.0,1.16317688,0.85971447,38,18,20
1NUTEhsGfEkP3aAKDo9R9MGkb6,6,1,5,6.51177935,27.2864753,6.51177935,5.45729506,7.15923478,2.76780619,0,6,4,5,60.0,1.0,2744.2,448.0,0.23864494,4.19032554,6,1,5
1NUeLLFcYycX5W5FMkyfEPzmjZ,42,25,17,575.25859865,415.06524327,4.75420329,4.82634004,10.24114705,3.1060735,0,42,8,12,60.0,1.0,358.0,5.0,1.38594741,0.7215281,42,25,17
1NZ5Jcbwpbx6t4VdaGGHtpCmiw,6,4,2,2.16162182,1.16278541,0.54040546,0.58139271,1.06028472,0.09433421,0,6,3,3,60.0,1.0,18363.8,9558.0,1.85900322,0.53792268,6,4,2
1NZT9foXoEdjubiryaewJ7GB71,19,3,16,55.28277711,133.57469166,18.42759237,1.9643337,23.77363918,12.89019953,0,19,7,9,60.0,1.0,1218.83333333,11.0,0.41387164,2.41620806,19,3,16
1NbhQMt85UvEtfiV6KfB2zsWNv,19,4,15,69.2704964,194.87258931,17.3176241,3.24787649,24.89925295,16.5454744,0,17,8,8,60.0,1.0,1098.16666667,131.0,0.35546557,2.81321197,19,4,15
1NcqbRWMxDmGdRFwrT3MpXntRR,10,6,4,4.36453055,3.40960963,0.72742176,0.85240241,1.45496836,0.28229999,0,10,4,4,60.0,1.0,9650.22222222,881.0,1.28006752,0.78120879,10,6,4
1NeNhkvX1cUt6dgE5HnQcLDHmM,16,6,10,76.22271401,184.00488946,12.70378567,4.3810688,22.70861326,19.78696934,0,16,6,8,60.0,1.0,1326.86666667,0.0,0.41424287,2.41404274,16,6,10
1Nevhqc39jU1BngHJAixtw3tF6,19,2,17,26.27310063,267.02588309,13.13655031,4.85501606,17.54448483,11.93200891,0,19,8,9,60.0,1.0,850.83333333,64.0,0.09839159,10.1634705,19,2,17
1NfK1DcdPMspKTQUrjiQD5X4ZY,9,6,3,23.77676335,14.70842651,3.96279389,4.90280884,6.21930572,2.8081872,0,9,3,3,60.0,1.0,1790.625,338.0,1.61654024,0.61860508,9,6,3
1NgtyqW37p4bCBs2YZ85zGoVee,6,3,3,2.18909813,2.16813297,0.72969938,0.72271099,0.96041527,0.02436686,0,6,3,4,60.0,1.0,4901.6,1035.0,1.00966968,0.99042292,6,3,3
1NhkHfKzUyf92cQTJdnv48xDAH,16,4,12,51.07723936,171.83508067,12.76930984,3.73554523,18.42070264,12.61142325,0,16,6,9,60.0,1.0,1182.6,0.0,0.2972457,3.3642202,16,4,12
1NiHWWwFrKgHGj5uzjHmbX9CPQ,17,4,13,45.4976171,226.10844943,11.37440427,4.26619716,18.43525717,9.0536041,0,16,6,10,60.0,1.0,1083.625,107.0,0.20122033,4.96967674,17,4,13
1NrAszf1JwA9bHtC8jx291PssG,10,4,6,2.6182112,3.92692136,0.6545528,0.65448689,1.25315226,0.12505646,0,10,5,5,60.0,1.0,8198.77777778,184.0,0.6667338,1.49984897,10,4,6
1NsGtW31Y4v271Aq99o8BmScvE,32,16,16,351.91213938,366.53585599,4.63042289,5.16247684,8.88195454,3.06654427,0,30,9,11,60.0,1.0,573.41935484,38.0,0.9601029,1.04155502,32,16,16
1NtXaWAfzZ9MgMBSgpvLeNZvZb,7,4,3,2.72197047,3.28995446,0.68049262,1.09665149,1.39335416,0.16847762,0,7,4,4,60.0,1.0,15812.83333333,494.0,0.8273581,1.20866648,7,4,3
1Nu4SG3SSGUv1Q39oayi6ihUJv,17,2,15,36.83187408,194.14870917,18.41593704,3.34739154,23.79561613,12.08484112,0,17,7,9,60.0,1.0,1078.9375,103.0,0.1897096,5.27121451,17,2,15
1Nu8FVjZjTryCTZHygV3KAH5To,3,0,3,0.0,24.16618889,0.0,8.0553963,8.84489207,0.48770795,0,3,1,1,60.0,1.0,3079.0,840.0,0.0,24166188890.0,3,0,3
1NvF3VyTcx7zz1CtKc1koncQsP,18,3,15,59.26015462,249.89423684,19.75338487,4.16490395,24.56071007,16.56895745,0,18,8,10,60.0,1.0,1121.47058824,88.0,0.23714094,4.21690153,18,3,15
1NvNCUmB49fkJrcYHXZ88CcBSe,14,6,8,25.6090471,39.43230945,4.26817452,4.92903868,7.85435724,6.12239441,0,14,5,6,60.0,1.0,785.23076923,133.0,0.64944325,1.53978043,14,6,8
1NxTtdCAo1veJrgwz4YSmGLx8P,30,6,24,82.55874285,296.73419674,13.75979048,3.49099055,21.86604058,14.0009727,0,29,8,10,60.0,1.0,712.20689655,70.0,0.27822457,3.59421893,30,6,24
1P4FT6qdqjC3AmNvgpvefo5eDa,14,6,8,106.75208209,127.28903577,17.79201368,3.97778237,24.52022645,34.88709294,0,14,5,5,60.0,1.0,1859.46153846,237.0,0.8386589,1.19237989,14,6,8
1P4KKah5ZDrhCq7fqBbMxMuwkt,5,1,4,0.93298773,3.68065194,0.93298773,0.92016298,1.20035494,0.06269762,0,5,5,4,60.0,1.0,15764.5,2803.0,0.25348437,3.94501645,5,1,4
1P71PyoCSP17UYD6aZzAT8Y1Ar,8,3,5,1.38701251,5.10458952,0.4623375,1.0209179,1.38709684,0.14293428,0,8,6,4,60.0,1.0,12169.42857143,4202.0,0.27171872,3.68027648,8,3,5
1P89cfTCCjs3TbziBKDBFDkrG4,15,4,11,64.00272775,132.70969428,16.00068194,3.15975463,18.54398134,18.58363068,0,15,7,8,60.0,1.0,1383.42857143,101.0,0.48227621,2.0735006,15,4,11
1PCGzbSVRXDbrjC2gVJRr5g5oh,11,5,6,2.94022004,5.94045447,0.58804401,0.99007574,1.37945119,0.18466821,0,11,5,6,60.0,1.0,11884.3,3631.0,0.49494867,2.02041153,11,5,6
1PDhxudSVEWgHbV8pJirZNNzCH,3,0,3,0.0,3.51015252,0.0,1.17005084,1.4504854,0.0415277,0,3,3,2,60.0,1.0,26004.0,23898.0,0.0,3510152520.0,3,0,3
1PH7H9BTuFh9Tpp98KHMDX7Ni3,8,4,4,91.34815834,111.50595208,22.83703958,27.87648802,39.9030316,134.21329015,0,8,4,4,60.0,1.0,1220.71428571,320.0,0.81922226,1.22066995,8,4,4
1PHM7ACzHxLH5rZegXK1AtwvDD,15,5,10,88.37261239,131.4065919,17.67452248,3.05596725,24.34363057,28.36705277,0,15,7,8,60.0,1.0,1314.28571429,71.0,0.67251278,1.48696059,15,5,10
1PJDN93md4J98wWWTBqNFyKfBs,9,5,4,2.94049039,4.30208113,0.58809808,1.07552028,1.46742757,0.11326344,0,9,4,5,60.0,1.0,11108.125,1023.0,0.68350417,1.46304887,9,5,4
1PKB8KJYVFyBKHfq7FjJA7EcvZ,3,2,1,1.74509401,0.57657702,0.87254701,0.57657702,1.26794596,0.12369316,0,3,2,2,60.0,1.0,20654.5,6438.0,3.0266451,0.33039883,3,2,1
1PLBWbCq2VtgWedmUoSXvGHoQf,10,6,4,2.95569957,4.30676744,0.4926166,1.07669186,1.46336174,0.17931584,0,10,3,5,60.0,1.0,6285.88888889,670.0,0.68629189,1.45710595,10,6,4
1PSJGnKzFRfyX2kdGim5Vnt2Rd,4,3,1,2.37603349,1.48817765,0.79201116,1.48817765,1.48817765,0.26588961,0,4,2,2,60.0,1.0,14226.66666667,5364.0,1.59660608,0.62632857,4,3,1
1PWmZuRSx4W4CuxN2WoRUU3Rdi,27,17,10,450.32552596,248.08972886,5.05983737,5.16853602,9.72027058,3.76390695,0,26,9,11,60.0,1.0,683.11538462,0.0,1.81517199,0.55091198,27,17,10
1PZmXzCJBjCXwkziKyomeSUPnj,4,0,4,0.0,33.36232205,0.0,8.34058051,11.11493349,7.14298289,0,4,1,1,60.0,1.0,2854.33333333,1752.0,0.0,33362322050.0,4,0,4
1PdF9jthhhPY9q9chW4nDBA23i,19,3,16,35.78010076,215.86177134,11.92670025,3.78704862,24.29852855,13.79749718,0,18,9,9,60.0,1.0,1211.27777778,45.0,0.16575469,6.03301183,19,3,16
1PeA5x9RuhaoKiZQTFY66KwAfL,17,4,13,70.00834453,202.60000197,17.50208613,4.22083337,23.37472852,19.68591065,0,16,7,7,60.0,1.0,1260.9375,137.0,0.34554957,2.89394076,17,4,13
1PicUhBwTvYEUSvLaMGA2xjtWX,18,1,17,21.15741978,225.30735852,21.15741978,3.21867655,21.15741978,8.34794263,0,18,8,8,60.0,1.0,1239.82352941,8.0,0.0939047,10.64909431,18,1,17
1Pm6eyQZzvBSEAb1hpgKJcQZRB,10,5,5,2.56924065,4.3245907,0.51384813,0.86491814,1.34474648,0.11125591,0,10,6,6,60.0,1.0,9766.33333333,1799.0,0.5941003,1.68321745,10,5,5
1Pmz68jpZUj5NTJ1gtdK7LYPDg,9,1,8,4.47792948,105.54979502,4.47792948,3.29843109,6.0212631,1.66655306,0,9,5,7,60.0,1.0,2417.25,39.0,0.04242481,23.57111596,9,1,8
1PnpekQi2Fjqv541SKkgELro1E,9,8,1,4.61862687,0.83363151,0.57732836,0.83363151,0.91121175,0.07377582,0,9,2,2,60.0,1.0,14214.25,4241.0,5.54036983,0.18049337,9,8,1
1PqKSZDMqSoP9mk7NTzpZ7ZtrA,9,1,8,1.05855943,6.48087355,1.05855943,0.81010919,1.17319695,0.12354633,0,9,7,6,60.0,1.0,8332.625,1927.0,0.16333592,6.1223521,9,1,8
1PqYuGnJTUdvLHYsEmFbVrcy4p,6,2,4,7.94300092,12.69560855,3.97150046,3.17390214,6.93264871,4.13461767,0,6,5,4,60.0,1.0,2788.2,1277.0,0.62564948,1.59833905,6,2,4
1PtpksbcfywSXe9H1kZnAj9ARd,10,5,5,5.44842867,5.47146708,1.08968573,1.09429342,1.46465423,0.11423167,0,10,4,6,60.0,1.0,7881.22222222,116.0,0.99578935,1.00422845,10,5,5
1PumPebP8R3977dj8Mbev6BtUb,8,2,6,13.61593106,63.10611594,6.80796553,2.1035372,7.36112376,2.12460813,0,8,7,6,60.0,1.0,2570.14285714,379.0,0.21576246,4.63472646,8,2,6
1PxJ3tmoozhvsRCpYZizzg2Zbp,9,0,9,0.0,45.50654338,0.0,5.0562826,11.4582922,8.79612056,0,9,1,1,60.0,1.0,1249.0,54.0,0.0,45506543380.0,9,0,9
1PzTngYJ6E9vaFLpcE8QousA3G,16,7,9,4.27027587,6.87133102,0.61003941,0.76348122,1.43819773,0.21254449,0,15,7,6,60.0,1.0,6675.46666667,741.0,0.62146269,1.60910705,16,7,9
1Q2iYaHRwcM2gMqYrkKuHF1DLh,7,2,5,1.79605028,4.3002725,0.89802514,0.8600545,1.46142722,0.13093391,0,7,3,5,60.0,1.0,14264.5,616.0,0.41765964,2.39429405,7,2,5
1Q5ZkD1APZQDJzTrMbu6PEgarb,16,2,14,10.26145365,160.02633731,5.13072682,3.01936485,7.94842551,4.8581411,0,16,8,8,60.0,1.0,1450.8,135.0,0.06412353,15.59489939,16,2,14
1Q7toumcwW1Dk9B7oiVWNgg49P,34,15,19,325.81122105,413.41211922,4.65444601,4.86367199,10.36710459,3.1958344,0,34,9,12,60.0,1.0,475.21212121,7.0,0.78810273,1.26887011,34,15,19
1QBVCpQgYbFDUvWJsm4zakd7Bk,2,0,2,0.0,20.49755056,0.0,10.24877528,11.51762242,1.60997306,0,2,1,1,60.0,1.0,3224.0,3224.0,0.0,20497550560.0,2,0,2
1QBanvMpfnxfJWMjXmUEzqzYmq,11,7,4,24.10338325,12.86449321,3.44334046,3.2161233,7.89073028,4.16193102,0,11,3,4,60.0,1.0,1345.6,252.0,1.87363644,0.53372147,11,7,4
1QF3jEasQRXWy33iM7nahvJvpH,11,4,7,3.68236337,6.60041341,0.92059084,0.9429162,1.44671183,0.17624921,0,11,3,5,60.0,1.0,8117.7,1851.0,0.5578989,1.79243946,11,4,7
1QFoS9UwJXMAjwZhSHR7zzAm2y,17,2,15,13.66411168,169.31830068,6.83205584,2.9704965,11.44032786,3.68254499,0,17,8,9,60.0,1.0,1222.3125,22.0,0.08070074,12.39146054,17,2,15
1QHtnt5s1xAriAMARVossXu58d,5,3,2,2.11901353,1.10728278,0.70633784,0.55364139,1.48237401,0.19061686,0,5,2,3,60.0,1.0,16516.25,558.0,1.91370585,0.52254635,5,3,2
1QHvABH8BMqs1nEwakEJq7CKX9,39,18,21,425.78419285,432.30316208,4.83845674,4.69894741,8.19820834,3.20713701,0,37,9,12,60.0,1.0,422.05263158,4.0,0.98492038,1.0153105,39,18,21
1QKYot5nWebfngJaaPURfKZdfF,13,4,9,43.47301252,142.40510357,10.86825313,3.84878658,18.07924557,9.87531141,0,13,6,5,60.0,1.0,1725.0,47.0,0.30527707,3.2757128,13,4,9
1QLJNoAXcT54fNHWuiBcXJz4WM,32,18,14,446.29265539,321.13570473,4.74779421,4.9405493,12.23501026,4.78009838,0,32,9,11,60.0,1.0,460.38709677,15.0,1.38973228,0.71956305,32,18,14
1QNTEcoG13w2qa7ZSsY3BKL2Fh,10,5,5,4.54004864,4.54545392,0.90800973,0.90909078,1.37480708,0.158411,0,10,4,4,60.0,1.0,10612.88888889,631.0,0.99881084,1.00119058,10,5,5
1QNcc6oeyMdpWmXBnm7Rca3n4q,8,3,5,2.21026663,1.6697637,0.73675554,0.33395274,0.92818779,0.0758441,0,8,5,5,60.0,1.0,11992.57142857,1365.0,1.32370025,0.75545804,8,3,5
1QQWU7ahUXXt3UUY9m6foBtuCc,3,0,3,0.0,12.95357389,0.0,4.31785796,6.80817453,4.9155964,0,3,1,1,60.0,1.0,2911.0,1376.0,0.0,12953573889.999998,3,0,3
1QRACw3ctnpiTFMGToMJu5dQ8Z,9,3,6,3.15588093,6.61952539,1.05196031,1.10325423,1.49662659,0.11591035,0,9,3,7,60.0,1.0,12320.625,478.0,0.47675335,2.09752064,9,3,6
1QRs6K4oGzcKMiGi6eZq4sXJTs,11,5,6,4.71574538,4.36108751,0.94314908,0.72684792,1.41133287,0.16354002,0,11,4,6,60.0,1.0,6095.7,1674.0,1.08132326,0.92479283,11,5,6
1QUzCbtJ7VjvVB9PpU1PyxnD8D,6,5,1,2.20489199,0.07370101,0.4409784,0.07370101,1.23949034,0.17531893,0,6,2,2,60.0,1.0,12543.4,100.0,29.91671335,0.03342613,6,5,1
1QXddd6QrwvapHFHkPzRP8iArF,5,0,5,0.0,42.71716226,0.0,8.54343245,11.06114137,3.64922754,0,5,1,1,60.0,1.0,1856.25,267.0,0.0,42717162259.99999,5,0,5
1QYH3L2rQBpjmYhmWs2DQHWURu,36,25,11,556.84642069,226.48374522,4.88461773,4.19414343,7.95158172,3.11105855,0,36,9,12,60.0,1.0,460.71428571,47.0,2.45865954,0.40672569,36,25,11
1QYfVCxXecPPBvzHpvm6K2R4Bw,10,3,7,2.03146246,4.99706803,0.67715415,0.71386686,1.49553809,0.23736965,0,10,6,5,60.0,1.0,6990.11111111,121.0,0.40653088,2.45983774,10,3,7
1QYgtbeUf54ALw8dZvujCXqBJK,43,26,17,607.73976767,323.19533914,4.71116099,4.19734207,8.35600503,3.07384511,0,42,9,12,60.0,1.0,397.04761905,16.0,1.88041006,0.5317989,43,26,17
1QbVCafsihKSWyjESE5SDG2wcK,2,0,2,0.0,16.27628926,0.0,8.13814463,10.78426076,7.00193057,0,2,1,1,60.0,1.0,4236.0,4236.0,0.0,16276289259.999998,2,0,2
