timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,behavior_type,block_height,transaction_size
2024-01-01T11:27:33+00:00,192.0.2.163,203.0.113.105,8333,8333,tx_9c0b35db3ea6ef8a,"[""1ri3QJSJWitNLvbfMLwXZYRqxv""]","[""33mnHJh4du2xnXfhWYCXpxiqbt""]",[0.08514601],[0.0840331],0.00111291,P2TR,ZA,64520,NORMAL,901749,314
2024-01-02T01:23:17+00:00,203.0.113.129,198.51.100.132,16739,8333,tx_6105e4220bf7291b,"[""1sBHT6YyNA3y9GZfYJDoCT3r1h""]","[""bc1qfsMxR1KTRr6ozczGdaBkRB9JL""]",[1.07530247],[1.07457965],0.00072282,P2WPKH,FR,64517,NORMAL,901750,642
2024-01-01T23:43:25+00:00,203.0.113.247,203.0.113.224,32048,8333,tx_2547d1e53d03d7b7,"[""bc1q1o7EZwnXQmeCVk7CvPRUEZFT8""]","[""145YPzo4gquU6kqznV1pk6MerQ""]",[0.33209623],[0.33037438],0.00172185,P2WPKH,FR,64513,NORMAL,901751,587
2024-01-01T11:19:35+00:00,192.0.2.42,198.51.100.94,31027,8333,tx_cc4bf4edc393fd28,"[""1NFNrB5Zh8aZDzrPPouiuAG7AH""]","[""1SkR23YUvWTC1dz3j5ryJnKoXD""]",[1.38560324],[1.3854687],0.00013454,P2SH_P2WPKH,DE,64514,NORMAL,901752,246
2024-01-01T13:25:37+00:00,203.0.113.186,198.51.100.158,8333,45444,tx_c5eae37df4466d36,"[""1tkSLW5m4BVTXWENfAMxnMoxPS""]","[""1GuYDsS3P4Xtvjnqve7wa6jiMa""]",[0.43616462],[0.4341799],0.00198472,P2TR,GB,64517,NORMAL,901753,572
2024-01-02T03:18:05+00:00,198.51.100.75,198.51.100.251,8333,8333,tx_b2679d1baf113b96,"[""1Pm6eyQZzvBSEAb1hpgKJcQZRB""]","[""1sQUi2b97FWv88cnK9xPLVUc6x""]",[0.29035565],[0.28992295],0.0004327,P2PKH,DE,64516,NORMAL,901754,541
2024-01-02T04:39:38+00:00,198.51.100.247,198.51.100.63,62391,8333,tx_3496ddc596e14bc1,"[""1tkSLW5m4BVTXWENfAMxnMoxPS""]","[""bc1qT7HgDD8wSEWusDnN7qT3hvke8""]",[1.13402621],[1.13387616],0.00015005,P2PKH,GB,64517,NORMAL,901755,503
2024-01-02T00:59:04+00:00,203.0.113.13,203.0.113.254,8333,8333,tx_a954bda53dca3b02,"[""1UdSnhTK8S2MBtgWvmQ6Uw7GUe""]","[""1koSVqfdZ6FUKsSA9N6Xdp4cSH""]",[0.64140925],[0.64035009],0.00105916,P2TR,JP,64520,NORMAL,901756,446
2024-01-01T19:48:16+00:00,198.51.100.124,192.0.2.174,1269,8333,tx_821840aa5468e926,"[""32x9sMRxhASQ1UsujzCAeCE72S""]","[""1hDgHkqorjkv9h7zhi3LsV3eQo""]",[0.97509103],[0.97450218],0.00058885,P2WPKH,AU,64514,NORMAL,901757,543
2024-01-01T10:42:43+00:00,192.0.2.95,192.0.2.222,29463,8333,tx_84086c00e2967c9b,"[""1M4fiDeaFsrJD26bwVkj6ZSDYM""]","[""1Gkqfxs6aVanQ5d84vczZDdbAB""]",[0.08560052],[0.08501094],0.00058958,P2SH_P2WPKH,SG,64520,NORMAL,901758,494
2024-01-01T06:30:08+00:00,203.0.113.12,198.51.100.114,8333,8333,tx_fc96c6552ebcd67b,"[""bc1qiaYDvEduXZPPgzcw9t5VUhRx5""]","[""18JAqTBmQcBVGe397swhgRrB2y""]",[0.43347077],[0.43295162],0.00051915,P2WPKH,SG,64513,NORMAL,901759,236
2024-01-02T01:59:58+00:00,192.0.2.146,198.51.100.198,2702,8333,tx_cb7566ec5154e45f,"[""1UdSnhTK8S2MBtgWvmQ6Uw7GUe""]","[""38xKx2GUmeShMnRSRUbEjCX9Dc""]",[1.29295633],[1.29196342],0.00099291,P2PKH,JP,64520,NORMAL,901760,688
2024-01-02T03:27:15+00:00,203.0.113.159,192.0.2.110,28346,62431,tx_83f5643d946c2457,"[""bc1qoGBWRJhmcFkMvrr4Fu3tMSJ5E""]","[""bc1qm1ysZWZnoaHLwFKnJc8BF3bGK""]",[0.17142155],[0.1701526],0.00126895,P2PKH,SG,64517,NORMAL,901761,596
2024-01-01T19:45:04+00:00,203.0.113.190,192.0.2.51,8333,8333,tx_f041a1fda7bbaad9,"[""1p3kkTxaXxR5sTHynb8nrfibn2""]","[""1gDt9NnCtwxM42AenAr8waxQ5Q""]",[1.27451454],[1.27346299],0.00105155,P2SH_P2WPKH,AU,64519,NORMAL,901762,624
2024-01-01T09:49:57+00:00,192.0.2.92,203.0.113.190,8333,59452,tx_f13e41ef22187c73,"[""1uc3Z7Bh8xEQBoKnVqZYox7AiQ""]","[""1QkpkHeRuhQ7kFX2gycMgFi5hu""]",[1.20677911],[1.2058666],0.00091251,P2PKH,FR,64514,NORMAL,901763,288
2024-01-01T18:52:53+00:00,192.0.2.81,203.0.113.133,49544,8333,tx_c0dbb9875b8945bf,"[""1pNVYpPbHjYHQW1uPLnNzarjwx""]","[""bc1qft8sds3PbUjQ5ZiN1wTuY7UQh""]",[0.91160492],[0.90978871],0.00181621,P2TR,SG,64519,NORMAL,901764,572
2024-01-02T01:28:35+00:00,192.0.2.199,203.0.113.27,8333,8333,tx_61497ea6e35b941c,"[""1yBjRaUCV2mERdjCJpkdrAiSds""]","[""1QYfVCxXecPPBvzHpvm6K2R4Bw""]",[0.12616616],[0.12590904],0.00025712,P2WPKH,DE,64514,NORMAL,901765,677
2024-01-01T15:40:33+00:00,198.51.100.90,192.0.2.116,8333,8333,tx_d0a567756aa6da4e,"[""1ccAGzBMiQmGsdwzbEMcLJT8Yo""]","[""bc1qrUiu5pkA2WnN3654CsHc5duFH""]",[0.62680563],[0.62613955],0.00066608,P2SH_P2WPKH,IN,64519,NORMAL,901766,415
2024-01-02T03:20:39+00:00,192.0.2.119,198.51.100.60,44503,38407,tx_81eb2ff1539e2a3a,"[""3TsyNQHeKWw8X4xheeg5XyDZ8x""]","[""3NP1CxAdjS5Aph26paERTWNBQL""]",[0.77921087],[0.77782907],0.0013818,P2TR,IN,64518,NORMAL,901767,215
2024-01-02T00:24:24+00:00,198.51.100.158,203.0.113.190,4509,8333,tx_ad7ca01b509c679e,"[""1JfiSJyVrxQpeaVTBCw29oGjHp""]","[""1F8cFYHNsPr3rycJzAwmxZfj7n""]",[0.16029549],[0.15886077],0.00143472,P2TR,ZA,64513,NORMAL,901768,650
2024-01-01T05:47:27+00:00,192.0.2.21,192.0.2.203,17708,8333,tx_9a7460e72777fea2,"[""bc1qWZ8XjgJs6Ps6PCRtDbHo2gtsr""]","[""1YBEncWP2bBrXSan6jWCsCzPXW""]",[0.49321888],[0.49231846],0.00090042,P2PKH,CA,64513,NORMAL,901769,608
2024-01-01T19:38:26+00:00,192.0.2.204,203.0.113.137,61064,40320,tx_6a181d2ab902796f,"[""1pTa8p5XVrQZe7VZFg3osxjaLW""]","[""1svDzd9hZHPTXogVCG9t349LeU""]",[0.95317765],[0.95183363],0.00134402,P2WPKH,IN,64512,NORMAL,901770,561
2024-01-02T00:19:02+00:00,203.0.113.242,192.0.2.88,8333,8333,tx_0132948e0a6597fc,"[""14Bdmf5rrH2SakbH5DDDWF69MP""]","[""1fN2m9i1fX1z1kCTczmnYqSb6s""]",[0.5994199],[0.59818588],0.00123402,P2TR,ZA,64514,NORMAL,901771,636
2024-01-01T23:25:55+00:00,203.0.113.89,198.51.100.116,8333,8333,tx_c0be4c543fbcfc75,"[""bc1qzCrR3LCFNxkewYFnVtm87B99p""]","[""1Ywmk7xF9LpVruMJoTfi6DVEuT""]",[1.24603684],[1.24451534],0.0015215,P2TR,SG,64512,NORMAL,901772,258
2024-01-01T20:59:44+00:00,198.51.100.11,198.51.100.129,56931,8333,tx_92ef0ae2570f8007,"[""3P5gN8Q6z3fACUaNfCkUAzjkLg""]","[""3etpqvmd7U9HXrFw6KfybTHD1n""]",[1.05313974],[1.05148374],0.001656,P2PKH,NL,64517,NORMAL,901773,634
2024-01-01T12:00:54+00:00,203.0.113.213,192.0.2.92,54200,1903,tx_cdf45deb2573bb5b,"[""1uCnbtu7p9Dv59DfAyvi1hLg64""]","[""1VhDJxsX6QSRBXVUZgpUqAusX2""]",[0.83485724],[0.83310473],0.00175251,P2TR,JP,64512,NORMAL,901774,689
2024-01-01T22:47:47+00:00,192.0.2.33,192.0.2.44,8333,8333,tx_edd5a46ac5149631,"[""3CbqNoXCNRBdBSeFxmFNafskQ7""]","[""1ri3QJSJWitNLvbfMLwXZYRqxv""]",[0.25722616],[0.25656637],0.00065979,P2WPKH,DE,64520,NORMAL,901775,214
2024-01-02T01:39:25+00:00,198.51.100.210,203.0.113.32,59979,8333,tx_037b86025548eacd,"[""12jzxQqRRogNkWd32k8BJzbCrp""]","[""bc1qV6tbfMSe3Yx2NUCT2xaMRH687""]",[1.13375686],[1.13364727],0.00010959,P2SH_P2WPKH,FR,64517,NORMAL,901776,207
2024-01-01T12:55:36+00:00,192.0.2.162,198.51.100.74,8333,8333,tx_19eb634ba168d0b6,"[""3xX8u5SY5dhk4AAtdL6G8cqTff""]","[""14tiKMt4p5cfR6SHCGrxS62wEB""]",[0.13924818],[0.13786293],0.00138525,P2WPKH,SG,64515,NORMAL,901777,507
2024-01-01T09:52:57+00:00,203.0.113.28,198.51.100.35,15573,8333,tx_e595014d9a652340,"[""bc1q3izzTvk3PG1hqbcTZHG1Ayz86""]","[""3EVVwc2Q9dx9Lp1YtjvPNFTUkq""]",[0.40956184],[0.40867647],0.00088537,P2TR,JP,64518,NORMAL,901778,246
2024-01-01T06:49:42+00:00,203.0.113.37,192.0.2.218,8333,8333,tx_558e4d5f9cf59e7a,"[""1LkinrWXFFAxzgHQSCmjNsxyMW""]","[""1wB7TeXtdkVCgRrPg2xkyvoz9X""]",[0.51384409],[0.51300583],0.00083826,P2WPKH,AU,64512,NORMAL,901779,267
2024-01-01T17:00:05+00:00,192.0.2.225,192.0.2.23,8333,8333,tx_ab79ec576f8c9bf1,"[""1e63g1uDsBzSuY7JeKgva5vgK9""]","[""1m8D2VMTATmETZrgXxwpo4n9aE""]",[0.70881611],[0.70739208],0.00142403,P2SH_P2WPKH,CA,64519,NORMAL,901780,456
2024-01-02T04:48:30+00:00,198.51.100.149,192.0.2.52,32167,8333,tx_f77801f625af1682,"[""1CjDVjbQcHX5sjCeT8c3FDAL9p""]","[""1MBDrSsBwBgjBMaXifsTroJFHX""]",[0.94960844],[0.94906427],0.00054417,P2SH_P2WPKH,ZA,64518,NORMAL,901781,544
2024-01-02T00:46:47+00:00,198.51.100.235,192.0.2.57,8333,13522,tx_4bf118f4c2d3a621,"[""15PTfoucpMWm2q4iiChVsi91SD""]","[""bc1qXjY21bcT12aoJbK2ZumkUtC77""]",[0.58695138],[0.58501849],0.00193289,P2TR,IN,64516,NORMAL,901782,374
2024-01-02T01:09:12+00:00,198.51.100.144,192.0.2.112,8333,8333,tx_2625419036a59c69,"[""bc1qKmj4RRTskMc41pHDgxrxxVvFh""]","[""18jAV7q39yRXRXBr2emuQVedCV""]",[0.09321594],[0.0919212],0.00129474,P2PKH,ZA,64517,NORMAL,901783,673
2024-01-01T18:07:06+00:00,203.0.113.160,198.51.100.163,40369,8333,tx_c09e0d6acc083bdc,"[""19Hz3YnVcKbmYDdCbPMoWJxvfx""]","[""3CbqNoXCNRBdBSeFxmFNafskQ7""]",[0.75172482],[0.75071903],0.00100579,P2TR,BR,64514,NORMAL,901784,239
2024-01-01T15:11:37+00:00,192.0.2.11,192.0.2.236,27374,53713,tx_fad84a05f1d65a75,"[""1y9H8y7pcAJKfEnNEkhwHZYHzw""]","[""1pGkYgHPhWXzAWbyQFAKhoCRHy""]",[1.37619875],[1.37540008],0.00079867,P2TR,US,64513,NORMAL,901785,517
2024-01-01T13:37:41+00:00,203.0.113.229,198.51.100.9,8333,52888,tx_b841c552e3708524,"[""11s7bpuNwn6D9XqdzVuBLNXAG4""]","[""1AQbBsGbUcV31uWvgKiB14XJfH""]",[1.11679306],[1.11572934],0.00106372,P2TR,BR,64516,NORMAL,901786,240
2024-01-01T19:04:27+00:00,203.0.113.18,203.0.113.206,8333,64426,tx_03d818adf1605180,"[""3JmB9eW89MxAqeywzThVj8aaGd""]","[""1aUrWukY8FnEDxusJKpYR9UwEf""]",[0.72510704],[0.72372676],0.00138028,P2SH_P2WPKH,AU,64519,NORMAL,901787,205
2024-01-01T16:57:37+00:00,198.51.100.245,203.0.113.92,8333,8333,tx_811f0c957e59bd53,"[""1U6UHPFJQHXBBFweiafatDw3RQ""]","[""3VfvxFp9XgsZyTixqhBGfaKYr5""]",[1.43224688],[1.4308078],0.00143908,P2PKH,US,64515,NORMAL,901788,302
2024-01-01T19:13:21+00:00,198.51.100.21,192.0.2.119,8333,19510,tx_d071aa74cf39519f,"[""bc1q3xdvwUcmYsFnwp4KQ6fQWuXbB""]","[""1jHsitrf18LdjMvHwCVW2V1W3P""]",[0.40748221],[0.40603216],0.00145005,P2PKH,FR,64517,NORMAL,901789,542
2024-01-01T15:38:49+00:00,203.0.113.90,192.0.2.32,8333,8333,tx_4b205253c61e0f29,"[""15p5d6cr8bBtZww6dWgiDq5rkU""]","[""1S5yWxKrwLM6cW1QDKdsLpgGWQ""]",[0.19866122],[0.19687772],0.0017835,P2PKH,NL,64519,NORMAL,901790,335
2024-01-01T19:25:47+00:00,203.0.113.156,203.0.113.196,8333,8333,tx_58aec3c66e540834,"[""1eXvWJ1oUpxGGMUeFzeAdz1T33""]","[""1dvm6dW686Co6CMeh2rBs1EhQW""]",[0.4330562],[0.43235416],0.00070204,P2PKH,AU,64520,NORMAL,901791,381
2024-01-01T19:24:26+00:00,203.0.113.181,203.0.113.179,8333,10268,tx_9c5671cd6a9b48df,"[""1sRiS9upyJx655ZonqoT21pvbf""]","[""3GEuF4p98mnARo2mUQ4m7je5Xv""]",[0.0582196],[0.05730179],0.00091781,P2SH_P2WPKH,GB,64513,NORMAL,901792,654
2024-01-02T03:50:31+00:00,198.51.100.208,198.51.100.187,6391,8333,tx_312cb0eefd715959,"[""1vwbEKH4LdStFgp6nwe7eNJ5dt""]","[""bc1qZwMqLnWiAwZ79FQRVxgZDrSD5""]",[0.10604159],[0.10593388],0.00010771,P2PKH,BR,64519,NORMAL,901793,609
2024-01-01T20:28:39+00:00,192.0.2.238,198.51.100.48,8333,8333,tx_8b4c8e46a4d586cc,"[""1ktSoBvW9gb2Sedj26iU9xWC4H""]","[""13q1r2rjm2xto26MBqpthe66mD""]",[0.79496312],[0.79330226],0.00166086,P2TR,JP,64517,NORMAL,901794,611
2024-01-01T11:00:35+00:00,192.0.2.156,198.51.100.235,38001,8333,tx_d328d0d685f674e2,"[""1d78qGQeknzfTuSnp3PisVwWdx""]","[""1QF3jEasQRXWy33iM7nahvJvpH""]",[0.5388431],[0.53767169],0.00117141,P2SH_P2WPKH,BR,64512,NORMAL,901795,440
2024-01-01T14:07:55+00:00,203.0.113.43,192.0.2.33,8333,8333,tx_540a84f884accd5e,"[""1Y7AbrUEgi7VnH7355doHrV2zY""]","[""1Vj6tjMxZz82t9tq7G5CQ5AdtG""]",[0.79511398],[0.79323485],0.00187913,P2TR,GB,64512,NORMAL,901796,388
2024-01-02T04:36:04+00:00,198.51.100.179,203.0.113.95,47656,8333,tx_eff5ba45e978bd86,"[""bc1qZiYTkYTnvVYB6d2sqFK3JFbKB""]","[""1arjpL2dqLhzEMDDKJbMrVj8JA""]",[0.22582803],[0.22560602],0.00022201,P2WPKH,AU,64519,NORMAL,901797,577
2024-01-02T02:20:14+00:00,203.0.113.179,192.0.2.86,8333,37647,tx_cff0191776b32b6b,"[""1ysbZq86Xj9zfbu1zrkiUaTQx3""]","[""bc1qPzynxdADrAELC72bfw3r9bP5M""]",[1.0995282],[1.09941018],0.00011802,P2SH_P2WPKH,ZA,64520,NORMAL,901798,219
2024-01-01T15:34:42+00:00,203.0.113.243,192.0.2.91,8333,8333,tx_0029478f3bc76462,"[""14Bdmf5rrH2SakbH5DDDWF69MP""]","[""bc1qhcoTbo8wyat4fXjaaVMJDvdKG""]",[1.40204342],[1.40196794],7.548e-05,P2SH_P2WPKH,ZA,64514,NORMAL,901799,413
2024-01-01T12:55:12+00:00,198.51.100.13,203.0.113.113,64568,8333,tx_bb8b3385be00ba49,"[""15yXc42rSaq67HgA6iyRLFGpKV""]","[""bc1qknPWPUWTTW2c2rT6q9gLsGeZQ""]",[0.44356183],[0.44259277],0.00096906,P2WPKH,IN,64514,NORMAL,901800,590
2024-01-01T19:50:27+00:00,203.0.113.101,203.0.113.130,8333,8333,tx_b09c71f22e230e30,"[""1kQbziP4SJD8wuW6jEihf24sNG""]","[""1sZgBRcR3rBNdxjxABxACrn4TL""]",[0.44909119],[0.44743239],0.0016588,P2WPKH,GB,64515,NORMAL,901801,682
2024-01-01T23:29:40+00:00,192.0.2.98,203.0.113.179,57345,35852,tx_acae93d8e5c1b648,"[""1iWAH9GpcbHpeUzeSQF9ZY6q4x""]","[""1Y7AbrUEgi7VnH7355doHrV2zY""]",[1.4804272],[1.47990912],0.00051808,P2SH_P2WPKH,CA,64514,NORMAL,901802,523
2024-01-01T18:36:02+00:00,203.0.113.70,203.0.113.178,2928,7902,tx_04c9332bd642af1c,"[""bc1qqJcPvGA2ceMqFBtuREbg2B6dp""]","[""1Er9qHKM81YpUC9RbnFZcvjtP5""]",[0.65656174],[0.65515879],0.00140295,P2SH_P2WPKH,SG,64516,NORMAL,901803,214
2024-01-01T10:37:58+00:00,203.0.113.202,192.0.2.163,8333,8333,tx_a29e49f6794f1e45,"[""3NP1CxAdjS5Aph26paERTWNBQL""]","[""3ZbYV6f3yUpMfH26Fkvxde2qku""]",[0.5832755],[0.58163246],0.00164304,P2WPKH,ZA,64517,NORMAL,901804,497
2024-01-01T15:20:47+00:00,198.51.100.66,203.0.113.4,8333,51207,tx_4b2c458079cbc6a9,"[""16om9JJXD6PnciKWptYUZSDHCD""]","[""1XoxaLrMArx7uak9Eo3WRnxa81""]",[0.93821905],[0.93703864],0.00118041,P2PKH,IN,64516,NORMAL,901805,459
2024-01-01T09:27:06+00:00,203.0.113.87,203.0.113.223,8333,8333,tx_1e62f67a2e1d213a,"[""1JfiSJyVrxQpeaVTBCw29oGjHp""]","[""1xq5XZ5dBGhqTvhQFuHT4qU3xM""]",[1.40690166],[1.4068184],8.326e-05,P2PKH,ZA,64513,NORMAL,901806,305
2024-01-02T02:34:23+00:00,198.51.100.180,192.0.2.85,15862,8333,tx_56ee4e7139c44c02,"[""bc1qDw2EXiAiGUvhwsbD6LrWAXU28""]","[""3R5NEumeUsUdsNbmGCjj5pndvY""]",[0.65021477],[0.6488117],0.00140307,P2SH_P2WPKH,GB,64514,NORMAL,901807,346
2024-01-01T17:31:00+00:00,192.0.2.125,198.51.100.21,8333,8333,tx_7347bac45d547ab9,"[""1BSkZzynrLm8hKQgFF9XAWpfQT""]","[""1JzgcM5VCHrsJHxY9FhCAxgi4F""]",[1.22531521],[1.22430626],0.00100895,P2WPKH,ZA,64520,NORMAL,901808,678
2024-01-02T03:16:38+00:00,198.51.100.160,203.0.113.182,30127,43561,tx_5187078f140d9ec1,"[""bc1qHBpVcnUc185ymzAb3vQecAU93""]","[""1WiS7oa9oqt1f7RR28u1qvi39G""]",[1.02317201],[1.02175933],0.00141268,P2TR,NL,64517,NORMAL,901809,464
2024-01-01T08:26:08+00:00,198.51.100.115,192.0.2.21,8333,8333,tx_b454509371a47ec7,"[""1ZAvU6FuVyP2T4SZQGR6QF2M7v""]","[""1cFeF15nh4F5z3xN5ZGJjYEb9o""]",[1.41948113],[1.41824634],0.00123479,P2PKH,ZA,64517,NORMAL,901810,664
2024-01-02T00:35:44+00:00,203.0.113.26,203.0.113.74,5688,8333,tx_fe5b6732581233fd,"[""1y9H8y7pcAJKfEnNEkhwHZYHzw""]","[""1vCvDRd6LfS6qij6BZzYkueJsB""]",[1.4942107],[1.49277075],0.00143995,P2PKH,US,64513,NORMAL,901811,637
2024-01-01T13:09:07+00:00,198.51.100.32,198.51.100.7,8333,8333,tx_820402e26689ee89,"[""1A2MrmrcTdN1XDC7oLoqUHmtJe""]","[""1aDyUBvUHmLZbjyReLoTqyox67""]",[0.20497154],[0.20315973],0.00181181,P2SH_P2WPKH,DE,64518,NORMAL,901812,659
2024-01-01T15:41:27+00:00,192.0.2.188,198.51.100.48,8333,58024,tx_19a234f50f391292,"[""1mAZRTf9dRUCYhbmiCcBYK9CMv""]","[""1EpaQLKqMVkW2AgeBgPdUTq2qK""]",[0.57309787],[0.57147569],0.00162218,P2SH_P2WPKH,AU,64512,NORMAL,901813,384
2024-01-01T13:01:11+00:00,198.51.100.92,192.0.2.89,8333,8333,tx_4d2a5f8b352e716a,"[""1WN74gWfB5PhcyFPh1DJKuxUeo""]","[""14Aqmj76jPtbTqeFc4vRuaTbkx""]",[1.46452206],[1.46302526],0.0014968,P2PKH,NL,64517,NORMAL,901814,373
2024-01-01T16:59:35+00:00,198.51.100.117,198.51.100.132,3311,8333,tx_988087d27e004a2e,"[""15yXc42rSaq67HgA6iyRLFGpKV""]","[""bc1qksCBC6gxRgkGYeAFWhHWHj1zt""]",[0.40313119],[0.40180243],0.00132876,P2SH_P2WPKH,IN,64514,NORMAL,901815,533
2024-01-01T15:53:53+00:00,203.0.113.214,198.51.100.169,8333,8333,tx_ab7df7757b85db7f,"[""1p1AbUYz6stmiA41XC39KvQkku""]","[""3TsyNQHeKWw8X4xheeg5XyDZ8x""]",[0.83704015],[0.83654659],0.00049356,P2SH_P2WPKH,ZA,64517,NORMAL,901816,331
2024-01-02T00:37:23+00:00,198.51.100.241,198.51.100.211,8333,8333,tx_51526fa01dad6676,"[""1QRs6K4oGzcKMiGi6eZq4sXJTs""]","[""1YtUptLzkf9Pj7vQZDYVyRXJdf""]",[0.71089489],[0.70964542],0.00124947,P2TR,BR,64514,NORMAL,901817,447
2024-01-02T02:42:58+00:00,203.0.113.105,198.51.100.148,8333,8333,tx_0ca3590e7e4cb76d,"[""1wcGCD2CvH72vk9Risy8NELWGQ""]","[""3GEuF4p98mnARo2mUQ4m7je5Xv""]",[0.76261828],[0.76103303],0.00158525,P2WPKH,FR,64514,NORMAL,901818,239
2024-01-01T10:24:31+00:00,203.0.113.209,203.0.113.168,8333,11082,tx_c1f7655638be0751,"[""12AwfksV395GriQQRd3fAkVQQV""]","[""1hbbgAJ6L6ZEtAbMSehqviki5L""]",[1.46270238],[1.46154624],0.00115614,P2TR,CA,64514,NORMAL,901819,458
2024-01-01T22:41:46+00:00,192.0.2.223,192.0.2.231,25747,8333,tx_754d4c7d0f31515b,"[""1f4LjpjpC81n9m1BYPaasuoHBQ""]","[""18ajJea1Lyt9MGxXtEDjXXXE7C""]",[0.85554283],[0.85486533],0.0006775,P2TR,GB,64516,NORMAL,901820,681
2024-01-01T07:06:29+00:00,198.51.100.71,203.0.113.203,15688,8333,tx_2cbc390efdde7120,"[""bc1qqJcPvGA2ceMqFBtuREbg2B6dp""]","[""1vpjt4msjGHcRLhmQztk8bxGwV""]",[0.62260718],[0.62088569],0.00172149,P2PKH,SG,64516,NORMAL,901821,495
2024-01-01T21:37:07+00:00,192.0.2.198,198.51.100.84,17797,8333,tx_a6486cc4361e0f42,"[""1aHRFaSPuxPYsXyf1Zy9VBF5Zi""]","[""1ChDNjoV2xV5vGfaKcBAcM48k5""]",[1.31566601],[1.31446777],0.00119824,P2TR,NL,64515,NORMAL,901822,495
2024-01-01T23:04:56+00:00,198.51.100.9,198.51.100.146,51543,42966,tx_f293c2dcc9f03b7f,"[""bc1qwXjh4J3ePFn8Hzs6seU8PU3Yz""]","[""bc1qSFkC5WzKEyssoQVHaqyuGNxAT""]",[0.96512806],[0.96386407],0.00126399,P2PKH,BR,64515,NORMAL,901823,367
2024-01-01T09:12:24+00:00,192.0.2.209,192.0.2.254,8333,8333,tx_68bb3ba5e8b98584,"[""15fQvL8fzTRRLQ2MYDq2EUrhqA""]","[""bc1qMpSqPruCwYw6NPgbptvFMvL7o""]",[1.32341697],[1.32224894],0.00116803,P2SH_P2WPKH,AU,64514,NORMAL,901824,209
2024-01-01T12:54:26+00:00,198.51.100.176,198.51.100.173,37977,34098,tx_458180f82827dfbb,"[""1oFbRDDajGdhCcpcTp7rhdPkWm""]","[""1jVohBEdovP4iHqu84BWSXLXpq""]",[0.75760098],[0.75748612],0.00011486,P2SH_P2WPKH,IN,64518,NORMAL,901825,324
2024-01-01T13:26:43+00:00,203.0.113.65,198.51.100.106,8333,8333,tx_5160b7a2c5bbe3c1,"[""1aqGz4twttfSjMk9o2iYKHTSRp""]","[""bc1q6JVjUYfVTJEqZ8PU8KkkeYajL""]",[0.72394819],[0.72270515],0.00124304,P2PKH,US,64515,NORMAL,901826,297
2024-01-01T19:17:45+00:00,198.51.100.175,203.0.113.32,8333,8333,tx_54e3b43b39091c87,"[""1GLjeQXcaPUpcNPmWJLHF8oDM8""]","[""1GDKdvvS4N17hwnUTwYpefocK3""]",[0.16199074],[0.16175847],0.00023227,P2PKH,ZA,64520,NORMAL,901827,389
2024-01-01T06:38:35+00:00,203.0.113.217,198.51.100.78,8333,16734,tx_41f1089d62084c18,"[""1D1gqH1WYwYbt1fyYGEejXWTV6""]","[""1C3HgfZ3teLivfuYSsfaYhFi5D""]",[0.80683389],[0.80656698],0.00026691,P2PKH,SG,64512,NORMAL,901828,564
2024-01-01T10:25:42+00:00,192.0.2.63,203.0.113.83,8333,19029,tx_52316abe19101dab,"[""1gozfNvd3ux263irdHiErdTgh2""]","[""1rSxZu1jxbWT4DaQgqYhVq4EJc""]",[0.41213974],[0.41082153],0.00131821,P2TR,AU,64520,NORMAL,901829,580
2024-01-01T12:11:09+00:00,198.51.100.189,203.0.113.227,10579,62734,tx_f5659f5f3f66e2ce,"[""12zYVVfKSB4nVy9oSqxTj9f9P2""]","[""1nFFYQ3JYznnfE1DuhS8xJdZYB""]",[0.17595977],[0.17397805],0.00198172,P2TR,BR,64513,NORMAL,901830,522
2024-01-01T10:19:31+00:00,203.0.113.219,192.0.2.27,8333,8333,tx_71771aa8f813ecdc,"[""1gozfNvd3ux263irdHiErdTgh2""]","[""1qtBmUNJAEqN76R7PwPfHt3oWb""]",[0.959424],[0.95757786],0.00184614,P2WPKH,AU,64520,NORMAL,901831,620
2024-01-01T11:42:57+00:00,192.0.2.234,198.51.100.26,8333,8333,tx_7df7c8670184fce2,"[""1Ad6txD8TY1Z4QScyQvTvSWqyz""]","[""1cFeF15nh4F5z3xN5ZGJjYEb9o""]",[0.53130089],[0.52932248],0.00197841,P2TR,US,64518,NORMAL,901832,685
2024-01-01T13:05:14+00:00,198.51.100.153,203.0.113.32,8333,8333,tx_6193c76aa12ccc6e,"[""1kLunmf3EvwMA6nGPSZ4kLHuC2""]","[""1LyT6jNJp4957e17zX3XtQSb7H""]",[0.94595345],[0.94544016],0.00051329,P2TR,JP,64519,NORMAL,901833,289
2024-01-01T17:43:51+00:00,192.0.2.59,198.51.100.129,8333,20848,tx_6c080c32907a64f9,"[""3JMHfEotrv2DSKRrbW6xe8sm9z""]","[""1saVrDNLGXxjcpza9T3EFiQgo8""]",[0.3960187],[0.39574466],0.00027404,P2SH_P2WPKH,US,64515,NORMAL,901834,697
2024-01-02T01:24:56+00:00,203.0.113.130,198.51.100.200,33506,8333,tx_c389f0085842efc5,"[""bc1qMn8qPcXedjnTkpzvbKywUt1a7""]","[""3p2YsmebohUSk8WXm4SxYGzSar""]",[0.18283902],[0.18269245],0.00014657,P2PKH,US,64518,NORMAL,901835,582
