wallet_id,transaction_count,incoming_transaction_count,outgoing_transaction_count,total_received,total_sent,average_received,average_sent,maximum_transaction,amount_variance,unique_counterparties,unique_ips,unique_asns,unique_countries,transactions_per_hour,transactions_per_day,average_time_between_transactions,minimum_time_between_transactions,fan_in_ratio,fan_out_ratio,graph_degree,graph_in_degree,graph_out_degree
1eXvWJ1oUpxGGMUeFzeAdz1T33,5,2,3,59.6097456,63.14390354,29.8048728,21.04796785,30.7780072,42.07042938,0,5,4,4,60.0,1.0,1258.5,504.0,0.9440301,1.05928826,5,2,3
1f4LjpjpC81n9m1BYPaasuoHBQ,10,6,4,83.73506656,69.34563029,13.95584443,4.07915472,23.62428174,30.62710082,0,10,4,5,60.0,1.0,341.88888889,85.0,1.20750314,0.82815519,10,6,4
1f5kxGS8ydGef3g6TjedaMHEjn,7,3,4,3.12790489,3.35054153,1.04263496,0.83763538,1.46180865,0.16723395,0,7,4,4,60.0,1.0,11704.66666667,5041.0,0.93355204,1.07117756,7,3,4
1fWaHcx1ko8kybqJriN8KUBW1o,7,3,4,2.99354029,4.54760603,0.99784676,1.13690151,1.49213565,0.07518869,0,7,3,5,60.0,1.0,9263.0,435.0,0.65826729,1.51913974,7,3,4
1fjzvEfh8n86wf9RjqzidtCz8m,8,3,5,66.66715082,141.27757065,22.22238361,28.25551413,34.74504726,67.02295141,0,8,6,5,60.0,1.0,663.71428571,168.0,0.47188772,2.11914817,8,3,5
1fknx4Gp3SVFbEqxr49ZKFuodM,14,2,12,30.10429263,181.29168706,15.05214632,3.94112363,17.70548751,13.043232,0,14,6,8,60.0,1.0,243.07692308,0.0,0.16605446,6.02212081,14,2,12
1gDt9NnCtwxM42AenAr8waxQ5Q,20,3,17,16.68883934,239.49298607,5.56294645,3.52195568,9.45747935,5.27673004,0,20,8,8,60.0,1.0,239.36842105,10.0,0.06968404,14.35048784,20,3,17
1gNqh44PiAmbs79YFMcsiqPtzV,5,0,5,0.0,41.69992893,0.0,8.33998579,11.85569206,4.9398251,0,5,1,1,60.0,1.0,417.75,122.0,0.0,41699928929.99999,5,0,5
1gozfNvd3ux263irdHiErdTgh2,5,2,3,0.14713432,1.59322877,0.07356716,0.53107626,1.01496353,0.12517573,0,5,3,4,60.0,1.0,14711.75,2889.0,0.09234978,10.8283966,5,2,3
1hDgHkqorjkv9h7zhi3LsV3eQo,4,2,2,1.4448043,0.47006206,0.72240215,0.23503103,1.10537042,0.1434326,0,4,3,2,60.0,1.0,23691.33333333,4739.0,3.07364585,0.32534653,4,2,2
1hK6Xw8LsSXYzjH6ibRCQyRQCV,7,2,5,5.8515151,21.45439639,2.92575755,4.29087928,6.78214488,2.05855782,0,7,5,5,60.0,1.0,274.5,42.0,0.27274201,3.6664686,7,2,5
1hbbgAJ6L6ZEtAbMSehqviki5L,22,6,16,100.21733309,218.74609005,16.70288885,3.41790766,24.45731282,22.47609282,0,22,9,8,60.0,1.0,214.66666667,4.0,0.45814457,2.18271713,22,6,16
1hi6QbwN6vWqrKiDCc3RjDLmRz,5,3,2,63.70773895,42.29487767,21.23591298,21.14743884,32.70085942,91.1124042,0,5,3,2,60.0,1.0,815.5,180.0,1.50627552,0.66388917,5,3,2
1iBVPoEhpATgkVxE6z79q8eoRP,14,4,10,73.53678713,172.59280995,18.38419678,4.31482025,24.84981177,25.06311999,0,14,6,6,60.0,1.0,327.07692308,35.0,0.42607098,2.3470268,14,4,10
1iM87aj53v9Cx3D7YD73divRjY,3,0,3,0.0,21.53101227,0.0,7.17700409,8.72618765,2.19584464,0,3,1,1,60.0,1.0,148.5,72.0,0.0,21531012269.999996,3,0,3
1iWAH9GpcbHpeUzeSQF9ZY6q4x,11,6,5,5.11318157,3.37362495,0.85219693,0.67472499,1.3105272,0.12508725,0,11,4,5,60.0,1.0,6847.6,1481.0,1.51563426,0.65978978,11,6,5
1jVohBEdovP4iHqu84BWSXLXpq,30,16,14,361.61555202,271.02461149,4.75809937,3.61366149,8.08057407,3.3485915,0,30,9,11,60.0,1.0,115.34482759,2.0,1.33425356,0.74948273,30,16,14
1jXcBHaxfUEbqomDnLSjiQVzaV,3,1,2,1.17969264,1.20402421,1.17969264,0.60201211,1.17969264,0.08526456,0,3,3,3,60.0,1.0,25599.0,25389.0,0.97979146,1.02062535,3,1,2
1jaFTLJ4ceypChkUcY4PijRsaM,12,4,8,52.80685536,112.62954149,13.20171384,3.51967317,19.46471566,15.71049549,0,12,6,5,60.0,1.0,347.0,0.0,0.46885439,2.13285833,12,4,8
1k7YnV5z6MfA59JghecnMRfaKW,13,6,7,4.63243438,5.65614342,0.7720724,0.80802049,1.40600992,0.07204273,0,13,6,5,60.0,1.0,5459.08333333,12.0,0.81900936,1.22098727,13,6,7
1k8b1iog5qpe3mw5PZ7KskLf6K,8,5,3,31.50107291,19.39616285,6.30021458,6.46538762,7.65875425,0.84066837,0,8,3,3,60.0,1.0,161.85714286,2.0,1.62408788,0.61573023,8,5,3
1kLunmf3EvwMA6nGPSZ4kLHuC2,11,1,10,20.5784915,140.34975191,20.5784915,3.89860422,20.5784915,13.35604396,0,11,6,5,60.0,1.0,416.6,0.0,0.14662293,6.82021575,11,1,10
1kQbziP4SJD8wuW6jEihf24sNG,8,6,2,6.84493712,0.74218222,1.14082285,0.37109111,1.43266151,0.14546453,0,8,3,3,60.0,1.0,8576.28571429,2557.0,9.22271773,0.10842791,8,6,2
1koSVqfdZ6FUKsSA9N6Xdp4cSH,31,19,12,403.02818961,248.40842141,4.6863743,3.82166802,7.97961162,3.09978102,0,30,8,12,60.0,1.0,110.36666667,2.0,1.62244173,0.61635495,31,19,12
1ktSoBvW9gb2Sedj26iU9xWC4H,7,5,2,4.63860504,1.43021805,0.92772101,0.71510903,1.3323525,0.12939599,0,7,2,3,60.0,1.0,13306.66666667,1618.0,3.2432852,0.30832934,7,5,2
1m8D2VMTATmETZrgXxwpo4n9aE,6,5,1,5.19929547,0.27011622,1.03985909,0.27011622,1.18629204,0.10839113,0,6,2,2,60.0,1.0,14492.8,2010.0,19.24836454,0.05195247,6,5,1
1mAEmkh1LTj7jaJgfm9Tvz7Zog,4,2,2,6.40210904,5.06276936,3.20105452,2.53138468,3.78065983,0.4954249,0,4,3,3,60.0,1.0,150.66666667,29.0,1.26454685,0.79079712,4,2,2
1mAZRTf9dRUCYhbmiCcBYK9CMv,13,6,7,61.72463524,96.67055534,10.28743921,3.33346743,14.85008428,13.43392217,0,13,5,6,60.0,1.0,385.08333333,114.0,0.63850502,1.56615839,13,6,7
1mNzSd1ZnrYXUSworts5bF1Rmu,1,0,1,0.0,28.83047223,0.0,28.83047223,28.83047223,0.0,0,1,1,1,60.0,1.0,0.0,0.0,0.0,28830472230.0,1,0,1
1mfpLosdH4hXeBd4jKtpg2KY69,36,16,20,332.92087082,396.60895473,4.75601244,4.00615106,11.00751624,3.17900254,0,36,9,12,60.0,1.0,90.57142857,0.0,0.83941844,1.19130097,36,16,20
1nu8jFTtNo8XkXXEeBivT2G39d,100,100,0,659.0344737,0.0,6.59034474,0.0,11.99336806,11.25620026,0,94,1,1,60.0,1.0,26.42424242,0.0,659034473700.0,0.0,100,100,0
1nxkarpdodFjxNaammg7UjoGXP,8,3,5,10.44086667,16.64264023,3.48028889,3.32852805,5.52808311,2.39338687,0,8,4,5,60.0,1.0,107.71428571,12.0,0.62735639,1.5939903,8,3,5
1o2eZB8Qnis3RyhHrbg4f4j7iv,5,2,3,2.31620692,9.85995734,1.15810346,3.28665245,6.76181352,5.06395646,0,5,4,3,60.0,1.0,353.75,111.0,0.23491044,4.25694149,5,2,3
1oFbRDDajGdhCcpcTp7rhdPkWm,33,9,24,178.83199226,515.55985095,4.70610506,4.91009382,9.18533385,2.8351855,0,33,9,11,60.0,1.0,83.125,0.0,0.34686951,2.88292852,33,9,24
1oRakgxhkFTGdAULfNVb9Ei9eb,21,8,13,182.40111185,276.60405071,4.80002926,4.53449263,11.00751624,5.03561841,0,19,9,11,60.0,1.0,169.95,0.0,0.65943037,1.51646033,21,8,13
1pCYaRc8HrHnVEgKmYD89w5VCz,7,4,3,3.04618304,1.54471613,0.76154576,0.51490538,1.29986279,0.16612945,0,7,3,4,60.0,1.0,10130.66666667,2970.0,1.97200183,0.50709892,7,4,3
1pJGF9p7kpzb6eU326EFZf2cDn,4,1,3,1.35661953,2.63971992,1.35661953,0.87990664,1.35661953,0.1694371,0,4,3,3,60.0,1.0,12635.0,2483.0,0.51392556,1.9458071,4,1,3
1pSstwbKhALkysxoiQ1cxcA831,3,0,3,0.0,12.55833152,0.0,4.18611051,7.49310435,5.56843871,0,3,3,3,60.0,1.0,686.5,210.0,0.0,12558331519.999998,3,0,3
1pTa8p5XVrQZe7VZFg3osxjaLW,7,4,3,4.46216664,1.50812833,1.11554166,0.50270944,1.48179981,0.18998431,0,7,2,4,60.0,1.0,9415.83333333,2160.0,2.95874466,0.33798118,7,4,3
1peGG4jzaFhF47TNnX7kr91cBT,7,3,4,1.88343501,3.26476014,0.62781167,0.81619003,1.24513115,0.07657856,0,7,3,5,60.0,1.0,10705.33333333,2351.0,0.57689843,1.73340738,7,3,4
1pmPe2nmPddAdDvtyYbLCY364F,11,0,11,0.0,127.40013788,0.0,2.76956821,8.57728499,3.03275694,0,10,6,6,60.0,1.0,299.7,6.0,0.0,127400137880.0,11,0,11
1puN5cCXMPEzdJCpkDYpDGpGxH,4,0,4,0.0,27.35427456,0.0,6.83856864,10.42469212,14.07556132,0,4,1,1,60.0,1.0,253.66666667,137.0,0.0,27354274560.0,4,0,4
1qtBmUNJAEqN76R7PwPfHt3oWb,9,4,5,3.40935463,4.27512773,0.85233866,0.85502555,1.37868341,0.11143831,0,9,4,4,60.0,1.0,7714.25,549.0,0.79748603,1.25394046,9,4,5
1r786kjYg1qwb3wXQgMYzyzdxJ,4,0,4,0.0,31.40889686,0.0,7.85222422,10.20920264,7.38084305,0,4,1,1,60.0,1.0,454.66666667,362.0,0.0,31408896860.0,4,0,4
1r8MF7GpTxDRzF5XeY4yUAEgWC,7,3,4,67.99569811,98.02523788,22.6652327,24.50630947,34.60656226,78.81192956,0,7,4,5,60.0,1.0,1068.5,48.0,0.69365502,1.44163882,7,3,4
1rSxZu1jxbWT4DaQgqYhVq4EJc,9,6,3,5.98902961,3.43529639,0.9981716,1.1450988,1.43054566,0.08409826,0,9,4,4,60.0,1.0,9648.5,298.0,1.74338075,0.57359816,9,6,3
1s7o14RVoTByTYyRPbR7vXsxdi,16,3,13,33.74600284,167.48402439,11.24866761,3.16007593,19.54072397,9.66415282,0,15,6,8,60.0,1.0,326.13333333,10.0,0.20148789,4.96307741,16,3,13
1sZgBRcR3rBNdxjxABxACrn4TL,29,13,16,321.14770141,305.51990087,5.01793283,3.72585245,8.35756693,3.09332619,0,29,8,11,60.0,1.0,81.78571429,0.0,1.0511515,0.95133765,29,13,16
1sbyQaZJvBHuXtKpxNt8W5AqFx,5,2,3,1.81852804,1.67493398,0.90926402,0.55831133,1.11145178,0.15211489,0,5,4,4,60.0,1.0,7468.5,129.0,1.08573118,0.9210383,5,2,3
1t99TfmypZLvmcxMnpchEDEgnK,4,3,1,15.26351877,7.48534023,5.08783959,7.48534023,7.48534023,4.59330756,0,4,2,2,60.0,1.0,314.0,143.0,2.03912158,0.49040725,4,3,1
1tMTQ7AUieHHwbUdQgJkSqETcs,2,0,2,0.0,11.53958008,0.0,5.76979004,9.90386126,17.09054485,0,2,1,1,60.0,1.0,313.0,313.0,0.0,11539580079.999998,2,0,2
1tUXb3ZPSxkrCW8maWMm11kERe,5,0,5,0.0,19.27291731,0.0,3.85458346,6.14911548,2.86513988,0,5,1,1,60.0,1.0,216.75,26.0,0.0,19272917310.0,5,0,5
1tgFhd7YANp5GPMBhy6unjhoyN,17,3,14,53.73034355,215.38326814,17.91011452,4.3955769,21.52965174,15.67809374,0,17,8,8,60.0,1.0,269.875,24.0,0.24946387,4.00859652,17,3,14
1tkSLW5m4BVTXWENfAMxnMoxPS,8,4,4,2.62922308,3.17919414,0.65730577,0.79479854,1.28741688,0.1544539,0,8,3,5,60.0,1.0,10344.0,2787.0,0.82700929,1.20917626,8,4,4
1ttmu7VYG6cq1moTE9PKGi62Xj,4,2,2,32.7929652,50.78666631,16.3964826,25.39333316,27.387034,22.90243198,0,4,3,3,60.0,1.0,1170.33333333,781.0,0.64570029,1.54870613,4,2,2
1uHXvh7VpNHQQcctHP2T8PxkfD,4,0,4,0.0,27.89182517,0.0,6.97295629,11.95056216,19.70795459,0,4,1,1,60.0,1.0,225.33333333,161.0,0.0,27891825170.0,4,0,4
1uHbQW1rhZRoCy2gwQrgGMo5jb,3,0,3,0.0,15.90296198,0.0,5.30098733,9.64774194,9.65706319,0,3,1,1,60.0,1.0,877.5,578.0,0.0,15902961980.0,3,0,3
1uu78YftgF5tDUNtvpkSM8kdb9,3,2,1,47.32505796,25.89209915,23.66252898,25.89209915,29.80463635,26.25498488,0,3,2,2,60.0,1.0,2902.0,1058.0,1.82777988,0.54711183,3,2,1
1v8aALBBMnFPazKw6HDhcJ9hLg,6,3,3,2.06678012,2.03438226,0.68892671,0.67812742,1.17921591,0.16365992,0,6,3,3,60.0,1.0,10716.0,124.0,1.01592516,0.98432448,6,3,3
1vXmv9qnXVg1z62HEvAcofaU8r,10,5,5,3.05785344,3.2514913,0.61157069,0.65029826,1.4060535,0.14822846,0,10,5,5,60.0,1.0,8680.77777778,40.0,0.94044645,1.06332477,10,5,5
1vcePPuJFfDWSd1HCTZ7c5ZKN8,3,0,3,0.0,27.35448849,0.0,9.11816283,10.20042677,1.41660203,0,3,1,1,60.0,1.0,354.5,236.0,0.0,27354488490.0,3,0,3
1wB7TeXtdkVCgRrPg2xkyvoz9X,7,5,2,26.48907624,10.72698264,5.29781525,5.36349132,7.47843986,4.06498077,0,7,2,2,60.0,1.0,246.5,88.0,2.46938744,0.40495873,7,5,2
1wYsNzkq437hsvW28wBVW1UDm9,13,1,12,16.52095519,204.49235562,16.52095519,3.9325453,16.52095519,6.32139467,0,13,8,8,60.0,1.0,384.58333333,62.0,0.08079009,12.37775621,13,1,12
1xUm9X5FR6ot77MQyL9Rruqx9i,12,3,9,34.42487118,157.44297975,11.47495706,4.25521567,16.01603649,10.03024348,0,12,5,7,60.0,1.0,346.90909091,30.0,0.21864977,4.57352415,12,3,9
1xW5kFHsshejtDU8bFiAJuA54B,8,5,3,2.639096,1.4439978,0.5278192,0.4813326,1.19808067,0.09352813,0,8,3,3,60.0,1.0,7994.85714286,4015.0,1.82763159,0.54715622,8,5,3
1xYahMfRgSe8PPwWgCukntLge6,14,3,11,40.69612825,134.82153838,13.56537608,3.64382536,17.51455388,11.82666795,0,14,7,8,60.0,1.0,334.07692308,62.0,0.30185183,3.31288366,14,3,11
1xr4xiNJ8tQUySpVzRNCYmYQta,5,1,4,0.92712703,2.92242735,0.92712703,0.73060684,1.12066726,0.14624796,0,5,3,4,60.0,1.0,17330.75,5667.0,0.31724554,3.15213262,5,1,4
1xwV7aW1oATxiA5XsHNgmSi6wN,11,6,5,3.87072085,3.05132337,0.64512014,0.61026467,1.26254169,0.22230849,0,11,4,4,60.0,1.0,7547.2,967.0,1.26853839,0.78830882,11,6,5
1y9H8y7pcAJKfEnNEkhwHZYHzw,7,4,3,2.65101836,3.10781251,0.66275459,1.0359375,1.13273098,0.08140634,0,7,3,4,60.0,1.0,9456.0,1898.0,0.85301747,1.17230893,7,4,3
1yHCeH37fUPosMUfZ8RzdDH3nU,9,5,4,4.26590633,1.85733853,0.85318127,0.46433463,1.30330766,0.17909877,0,9,4,5,60.0,1.0,9052.0,377.0,2.29678449,0.43539131,9,5,4
1yRJqvTHv6X2pb4PFi5ri3q2GD,12,5,7,3.81864365,5.90714414,0.76372873,0.84387773,1.29323236,0.07832922,0,12,5,5,60.0,1.0,6944.27272727,1719.0,0.64644498,1.54692207,12,5,7
1ybi4a3vw5uj4q1T9vhF5nA1EZ,19,4,15,43.05703338,224.14853047,10.76425835,3.93243036,20.5720265,8.94274324,0,18,8,9,60.0,1.0,252.55555556,9.0,0.19209153,5.2058517,19,4,15
1yh5o5z2wZh2ueeSreE3cHbzbX,10,5,5,21.58247209,20.1621407,4.31649442,4.03242814,7.52987639,4.74402324,0,10,5,6,60.0,1.0,150.33333333,7.0,1.07044547,0.93419051,10,5,5
1ysbZq86Xj9zfbu1zrkiUaTQx3,3,0,3,0.0,31.39764684,0.0,10.46588228,11.61053464,0.83860083,0,3,1,1,60.0,1.0,520.0,126.0,0.0,31397646840.0,3,0,3
1zZVt4W9ZTWd4cWktLo2SHu1pE,18,6,12,67.74439511,183.5897724,11.29073252,4.17249483,21.89443017,14.23877712,0,18,7,8,60.0,1.0,284.23529412,15.0,0.36899874,2.71003634,18,6,12
1ztrJ4tXaPreFB7GjGJbusp4qF,23,4,19,45.9276771,242.44144194,11.48191927,3.51364409,21.77171628,11.92694499,0,22,8,8,60.0,1.0,214.59090909,7.0,0.18943823,5.2787656,23,4,19
36QjziB4ShLomqFUi6n71EX59e,20,7,13,126.53460181,191.43024583,18.07637169,3.98813012,23.25838661,30.7633202,0,20,7,10,60.0,1.0,269.73684211,26.0,0.66099587,1.51286876,20,7,13
38xKx2GUmeShMnRSRUbEjCX9Dc,25,12,13,246.4321673,212.39278886,4.40057442,3.72618928,7.82953254,2.9640907,0,25,9,11,60.0,1.0,117.0,0.0,1.16026617,0.8618712,25,12,13
3B5u3LKWoafaNUyk9NzYPqDBtS,4,2,2,12.84670702,10.55559031,6.42335351,5.27779515,7.29584952,1.02212596,0,4,3,2,60.0,1.0,244.33333333,205.0,1.21705245,0.82165728,4,2,2
3CeUhuY6XPTNMj7wBNTmYKjSuq,7,5,2,3.24369387,2.14381213,0.64873877,1.07190606,1.49827344,0.12926259,0,7,3,2,60.0,1.0,10989.0,1437.0,1.5130495,0.66091691,7,5,2
3D3sfZamFgBk3QGi1B6JrSPjSS,4,0,4,0.0,27.19329214,0.0,6.79832303,11.28541357,15.00684476,0,4,1,1,60.0,1.0,485.66666667,19.0,0.0,27193292139.999996,4,0,4
3GwFLwnAtW4cTTca9RGHENi6Vw,6,3,3,44.99135436,54.28956423,14.99711812,4.17612033,19.08251407,20.76301269,0,6,3,4,60.0,1.0,781.6,117.0,0.82872933,1.20666659,6,3,3
3JsS6QSWdGmFLkuw6iwiq36SRR,16,1,15,15.18786838,204.35033241,15.18786838,3.71546059,15.18786838,8.63961737,0,16,9,8,60.0,1.0,262.53333333,4.0,0.0743227,13.45483957,16,1,15
3KHowjfxAN6ejAPLimjS9fn6Lc,5,5,0,3.75262177,0.0,0.75052435,0.0,1.49264684,0.34279314,0,5,1,1,60.0,1.0,15253.25,3227.0,3752621769.9999995,0.0,5,5,0
3KUmoscjnYADKE4epb4pM44eXZ,13,7,6,3.87841284,4.30622893,0.55405898,0.71770482,1.37840282,0.1452764,0,13,6,5,60.0,1.0,6846.25,912.0,0.9006518,1.110307,13,7,6
3LdPrnSp9wxj8pFVsmB7EZSsNt,3,0,3,0.0,30.07736644,0.0,10.02578881,11.91898859,2.06948158,0,3,1,1,60.0,1.0,902.5,594.0,0.0,30077366439.999996,3,0,3
3MfmDXMCSMKpmhYdsGMRJusSQ8,17,4,13,72.77526516,225.03532972,18.19381629,4.32760249,24.72841156,20.32866886,0,17,8,6,60.0,1.0,251.875,7.0,0.32339484,3.09219526,17,4,13
3NP1CxAdjS5Aph26paERTWNBQL,10,5,5,4.83580253,2.80670873,0.96716051,0.56134175,1.34126326,0.22892305,0,10,5,5,60.0,1.0,7337.22222222,503.0,1.7229442,0.58040185,10,5,5
3PzVgJyo6QuNC8SSWJvRmwXtTi,7,5,2,20.51084859,7.88996975,4.10216972,3.94498488,5.57640267,1.20802964,0,7,2,2,60.0,1.0,193.0,17.0,2.59961055,0.384673,7,5,2
3R5NEumeUsUdsNbmGCjj5pndvY,31,17,14,358.28986714,302.51226597,4.31674539,4.3216038,7.97961162,2.88942002,0,29,9,11,60.0,1.0,91.9,0.0,1.18438129,0.84432269,31,17,14
3SidDcgpaGG5JrUMkd68jTUQPD,29,12,17,239.54037485,309.36917068,4.27750669,3.72733941,7.62708761,2.52431946,0,28,8,10,60.0,1.0,88.96428571,0.0,0.77428651,1.29151159,29,12,17
3TdzWAMxnCr6YNhCMh41VJEqrB,6,4,2,22.74884599,12.72561821,5.6872115,6.36280911,7.29115867,1.88595195,0,6,2,2,60.0,1.0,198.2,16.0,1.78764172,0.55939621,6,4,2
3TsyNQHeKWw8X4xheeg5XyDZ8x,3,2,1,10.89837734,6.27858059,5.44918867,6.27858059,6.27858059,0.43824899,0,3,2,1,60.0,1.0,429.5,170.0,1.73580273,0.57610233,3,2,1
3UXR13bDoQ1zMqvaD2k1hoGFmy,4,1,3,0.61140118,8.34341274,0.61140118,2.78113758,6.50325277,6.14734239,0,4,3,4,60.0,1.0,316.66666667,3.0,0.07327951,13.64637985,4,1,3
3WYMe1xrwo6oWhjmPw5sbSEUuE,17,5,12,50.50461825,136.57846022,10.10092365,3.5020118,20.09428079,13.19810285,0,17,7,9,60.0,1.0,277.75,37.0,0.36978465,2.70427666,17,5,12
3WibaYy9wZWJDt8NBoWiHnC1pN,3,0,3,0.0,3.27804876,0.0,1.09268292,1.21966393,0.02236884,0,3,3,3,60.0,1.0,27904.5,15741.0,0.0,3278048759.9999995,3,0,3
3WqdqeVkydihgMxhMAV5XVhLsJ,3,3,0,2.11305883,0.0,0.70435294,0.0,1.25482886,0.22099415,0,3,1,1,60.0,1.0,1697.0,928.0,2113058829.9999998,0.0,3,3,0
3YsdcP5snMaFCa5sZBTbbS6PFy,6,4,2,16.24494959,6.32550213,4.0612374,3.16275107,6.9991282,3.10960247,0,6,3,3,60.0,1.0,293.2,20.0,2.56816759,0.38938269,6,4,2
3ZbYV6f3yUpMfH26Fkvxde2qku,8,4,4,2.14059296,2.43725547,0.53514824,0.60931387,1.41366295,0.15480856,0,8,5,4,60.0,1.0,5082.0,1017.0,0.87828009,1.13858894,8,4,4
3bPkrxokitmHgXDGJcLFLrKnEm,5,3,2,3.33724539,1.95213732,1.11241513,0.97606866,1.47246599,0.08456154,0,5,3,2,60.0,1.0,15426.5,3631.0,1.70953414,0.58495468,5,3,2
3buq3qoVbEU7pviqGLx3VHPxu6,14,5,9,90.76635308,137.50974597,18.15327062,4.29717956,24.35851972,31.13671253,0,14,7,7,60.0,1.0,290.23076923,2.0,0.66007215,1.51498591,14,5,9
3cK5RZVqcJugkg897SQsNcQqAD,7,4,3,3.24372875,3.20182869,0.81093219,1.06727623,1.24473166,0.1562067,0,7,3,4,60.0,1.0,11799.5,167.0,1.01308629,0.98708275,7,4,3
3dokMcb2EdkNtysP5AJv2NRhbv,34,18,16,368.27641602,319.50028647,4.49117581,3.94444798,7.78836961,2.84758498,0,32,9,12,60.0,1.0,106.27272727,0.0,1.15266381,0.86755565,34,18,16
3etpqvmd7U9HXrFw6KfybTHD1n,1,0,1,0.0,0.84753427,0.0,0.84753427,0.84753427,0.0,0,1,1,1,60.0,1.0,0.0,0.0,0.0,847534270.0,1,0,1
3gAV3uFDkQAqow68p4GgAxvuK1,24,13,11,314.41316269,219.72944542,4.91270567,4.0690638,8.15148426,3.31469134,0,24,8,10,60.0,1.0,149.08695652,0.0,1.43091046,0.69885575,24,13,11
3iTZ2xrrk1X9iCft1FHftLnniJ,12,10,2,52.78352359,8.83607204,5.27835236,4.41803602,7.78059263,6.59357688,0,12,3,3,60.0,1.0,185.36363636,18.0,5.97364116,0.16740209,12,10,2
3jPZLwBvjycCK7X9pHotcqCkzN,10,7,3,23.1835529,9.32377329,3.31193613,3.10792443,7.63783867,3.66900957,0,10,4,3,60.0,1.0,146.55555556,2.0,2.48649899,0.40217189,10,7,3
3jPn5cbKzLwBnnmhCsQZF8Ds9G,3,3,0,1.63619916,0.0,0.54539972,0.0,0.81161811,0.04359506,0,3,1,1,60.0,1.0,34467.5,29511.0,1636199159.9999998,0.0,3,3,0
3n6ZiC3GnVVaagBQQKRTrNkf4s,11,10,1,7.5618691,0.52169335,0.75618691,0.52169335,1.45285606,0.22465169,0,11,2,2,60.0,1.0,5665.8,1164.0,14.4948543,0.06899,11,10,1
3nEVtKvm5uwssTkY9hLGHjAnUs,17,6,11,67.88183278,132.28788162,11.3136388,3.07646236,21.1736704,14.07568335,0,17,7,6,60.0,1.0,229.5625,8.0,0.5131372,1.94879655,17,6,11
3ndh5YWZQ4YwdBQBHr7zdko8Fp,16,1,15,21.57258764,164.93798365,21.57258764,3.1718843,21.57258764,11.65199751,0,16,7,9,60.0,1.0,279.2,15.0,0.13079211,7.64572088,16,1,15
3nwMn3JT6YyGQVvLEaLC8Qs3rD,29,10,19,243.35837212,388.75270553,4.77173279,4.36800793,8.95298626,3.20004698,0,28,9,11,60.0,1.0,118.21428571,0.0,0.62599789,1.59744948,29,10,19
3peQ36rLMQzRu5qUvc5KX98mxJ,26,15,11,323.58678804,213.17088682,4.68966359,4.53555078,8.30347695,3.51814092,0,26,9,10,60.0,1.0,114.12,0.0,1.51796895,0.658775,26,15,11
3r18kNNSodg2vCDNvNkXXt3i9X,32,16,16,345.74005491,357.49994757,4.73616514,4.83108037,8.50185659,3.7370782,0,32,9,10,60.0,1.0,95.25806452,0.0,0.96710519,1.03401368,32,16,16
3r9xnSCsxQhWnh1xh5RzmNa3KU,6,4,2,88.79005553,34.97112394,22.19751388,17.48556197,29.9175215,60.7036671,0,6,2,3,60.0,1.0,1027.6,63.0,2.53895344,0.39386307,6,4,2
3uUZM6Sj7C9XMG1HRGVqJNLeod,7,3,4,2.4656083,3.83019288,0.82186943,0.95754822,1.49918639,0.16419301,0,7,4,3,60.0,1.0,11799.5,5809.0,0.64372954,1.55344743,7,3,4
3xX8u5SY5dhk4AAtdL6G8cqTff,8,3,5,2.2296207,5.5120443,0.7432069,1.10240886,1.47788787,0.15099751,0,8,5,6,60.0,1.0,7419.57142857,802.0,0.40449978,2.47218924,8,3,5
bc1q2RxX3hRQHp2Ps5PGojh7repqN,9,3,6,2.86784677,4.38722185,0.95594892,0.73120364,1.33371116,0.09792658,0,9,6,6,60.0,1.0,7768.125,53.0,0.65368173,1.52979646,9,3,6
bc1q3g5GhkKFp6U7qhnx7VBmLz23M,7,6,1,5.9315681,1.09717036,0.98859468,1.09717036,1.40345552,0.05993583,0,7,2,2,60.0,1.0,13833.0,8018.0,5.40624165,0.18497138,7,6,1
bc1q3x5DtqeojcEXExNL1EDp8pqXG,12,3,9,40.77607322,103.51564682,13.59202441,3.04457785,20.96037579,14.1129935,0,12,7,5,60.0,1.0,368.0,34.0,0.39391217,2.53863697,12,3,9
bc1q4z5X3KTCr9rioiTQzRVxRR6kj,14,3,11,44.36521118,132.03260745,14.78840373,3.38545147,23.60383547,17.05668857,0,14,6,7,60.0,1.0,281.84615385,3.0,0.33601708,2.9760392,14,3,11
bc1q6JVjUYfVTJEqZ8PU8KkkeYajL,4,3,1,2.78411997,0.30735854,0.92803999,0.30735854,1.27356284,0.18097144,0,4,1,2,60.0,1.0,10862.0,6751.0,9.05821576,0.11039702,4,3,1
bc1q7EbPcMJAntKdGB5LgzNbV492X,33,12,21,282.7206198,474.32058921,4.48762889,5.15565858,9.04030814,3.41673869,0,33,9,12,60.0,1.0,99.8125,0.0,0.59605386,1.67770073,33,12,21
bc1q7PrcyxTgpAGxBttCyT2CpNsTt,5,2,3,1.75880169,2.40850498,0.87940085,0.80283499,1.40403268,0.13920499,0,5,4,3,60.0,1.0,12962.75,5041.0,0.73024623,1.36940111,5,2,3
bc1q9UrAidBM5cbo8CMvyAo2qMyTT,25,9,16,214.10886947,296.93340034,4.55550786,3.80683847,7.5729981,2.356902,0,25,8,11,60.0,1.0,109.125,7.0,0.72106698,1.38683372,25,9,16
