timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,behavior_type,block_height,transaction_size
2024-01-01T10:09:48+00:00,203.0.113.11,203.0.113.35,8333,8333,tx_d8404372b5db0ae9,"[""1kQbziP4SJD8wuW6jEihf24sNG""]","[""1NtXaWAfzZ9MgMBSgpvLeNZvZb""]",[1.26556279],[1.26373631],0.00182648,P2PKH,GB,64515,NORMAL,900312,217
2024-01-01T08:59:51+00:00,192.0.2.125,198.51.100.54,8333,8333,tx_28245d148e9d820a,"[""1qtBmUNJAEqN76R7PwPfHt3oWb""]","[""3xX8u5SY5dhk4AAtdL6G8cqTff""]",[0.66221998],[0.66034941],0.00187057,P2SH_P2WPKH,CA,64518,NORMAL,900313,458
2024-01-02T00:34:36+00:00,203.0.113.253,192.0.2.202,18783,51202,tx_2d1aad507afe6e52,"[""bc1qyrcoxEUVyFTNuWSTo7MUMjHQA""]","[""1vXmv9qnXVg1z62HEvAcofaU8r""]",[0.20320459],[0.20240628],0.00079831,P2TR,IN,64519,NORMAL,900314,207
2024-01-01T07:17:15+00:00,192.0.2.168,192.0.2.221,8333,24361,tx_cb93dee28a9e6270,"[""1fWaHcx1ko8kybqJriN8KUBW1o""]","[""3xX8u5SY5dhk4AAtdL6G8cqTff""]",[1.31134155],[1.30954739],0.00179416,P2SH_P2WPKH,ZA,64516,NORMAL,900315,630
2024-01-01T07:53:25+00:00,192.0.2.254,198.51.100.216,8333,8333,tx_68fbebb4167ec507,"[""1cGw8W9tWjacfMqzVguozZUvcV""]","[""1sbyQaZJvBHuXtKpxNt8W5AqFx""]",[0.4828936],[0.4825625],0.0003311,P2PKH,GB,64519,NORMAL,900316,276
2024-01-01T21:00:51+00:00,192.0.2.87,198.51.100.122,8333,8333,tx_9c69efda2427d9df,"[""1xr4xiNJ8tQUySpVzRNCYmYQta""]","[""bc1qoGBWRJhmcFkMvrr4Fu3tMSJ5E""]",[0.92712703],[0.92701848],0.00010855,P2PKH,NL,64513,NORMAL,900317,580
2024-01-01T21:08:35+00:00,192.0.2.117,198.51.100.79,55094,8333,tx_2389f6a0f754d1e9,"[""1cFeF15nh4F5z3xN5ZGJjYEb9o""]","[""1UdSnhTK8S2MBtgWvmQ6Uw7GUe""]",[0.40507369],[0.40491879],0.0001549,P2PKH,SG,64519,NORMAL,900318,498
2024-01-01T16:06:54+00:00,198.51.100.155,198.51.100.185,8333,8333,tx_977e086ba2382a18,"[""1Gx5Vtxwc74ibv16qwGBTYXExS""]","[""1GA74KRxgTGxzBuMdoMDqBYZWY""]",[0.85792748],[0.85598498],0.0019425,P2TR,US,64514,NORMAL,900319,330
2024-01-01T21:31:31+00:00,192.0.2.147,192.0.2.126,8333,8333,tx_7427feafcf09ea54,"[""3KUmoscjnYADKE4epb4pM44eXZ""]","[""bc1q2RxX3hRQHp2Ps5PGojh7repqN""]",[0.47278509],[0.47108467],0.00170042,P2PKH,BR,64514,NORMAL,900320,314
2024-01-01T01:17:06+00:00,192.0.2.16,192.0.2.5,49768,27455,tx_9088b6a43c79261b,"[""1yRJqvTHv6X2pb4PFi5ri3q2GD""]","[""bc1qEWmHrQBffpn8ruBL7e2LdkRSn""]",[0.84538842],[0.84460346],0.00078496,P2SH_P2WPKH,US,64514,NORMAL,900321,550
2024-01-01T03:04:42+00:00,203.0.113.132,198.51.100.176,48407,63485,tx_041277a846232678,"[""bc1qyxQdDn53jFrK6wFx7RJWhvQBQ""]","[""12AwfksV395GriQQRd3fAkVQQV""]",[0.36772122],[0.36682382],0.0008974,P2PKH,FR,64515,NORMAL,900322,385
2024-01-01T06:38:07+00:00,192.0.2.15,203.0.113.36,8333,8333,tx_15073f158aa3cfde,"[""1peGG4jzaFhF47TNnX7kr91cBT""]","[""bc1qfDAQqBbra1fMY28QyvtLG4Gyd""]",[0.43714501],[0.43583928],0.00130573,P2SH_P2WPKH,IN,64519,NORMAL,900323,439
2024-01-01T21:19:31+00:00,192.0.2.141,192.0.2.176,8333,8333,tx_e1e8cacf0e7c5cea,"[""3bPkrxokitmHgXDGJcLFLrKnEm""]","[""1xwV7aW1oATxiA5XsHNgmSi6wN""]",[0.6570757],[0.65689029],0.00018541,P2PKH,ZA,64519,NORMAL,900324,243
2024-01-01T10:52:22+00:00,198.51.100.3,198.51.100.189,8333,59430,tx_59039e2157c97ff4,"[""bc1qVWrKrRZaTBuDtf9xH4iXxQc7n""]","[""1peGG4jzaFhF47TNnX7kr91cBT""]",[0.67260567],[0.67109038],0.00151529,P2SH_P2WPKH,BR,64513,NORMAL,900325,203
2024-01-01T04:56:37+00:00,198.51.100.172,192.0.2.101,8333,8333,tx_05ab7d393ee14203,"[""1NtXaWAfzZ9MgMBSgpvLeNZvZb""]","[""bc1q7PrcyxTgpAGxBttCyT2CpNsTt""]",[0.70694164],[0.70688424],5.74e-05,P2PKH,AU,64516,NORMAL,900326,527
2024-01-01T03:12:08+00:00,198.51.100.225,203.0.113.193,8333,8333,tx_e81a713143fc27a6,"[""bc1qtGnBLc1cT6Fv8W8ivAYnKZnJT""]","[""14r6idFbpow3CTyvC3vSsYCpxK""]",[0.59868536],[0.59833826],0.0003471,P2PKH,AU,64519,NORMAL,900327,471
2024-01-01T16:00:12+00:00,198.51.100.217,192.0.2.210,8333,25342,tx_6bb0fb0d8bcc2ba0,"[""3xX8u5SY5dhk4AAtdL6G8cqTff""]","[""bc1qyxQdDn53jFrK6wFx7RJWhvQBQ""]",[0.19609693],[0.19596163],0.0001353,P2PKH,SG,64515,NORMAL,900328,565
2024-01-01T12:05:54+00:00,192.0.2.28,203.0.113.128,8333,8333,tx_8414fda9f8a9e8b1,"[""1UdSnhTK8S2MBtgWvmQ6Uw7GUe""]","[""1y9H8y7pcAJKfEnNEkhwHZYHzw""]",[1.13393088],[1.13273098],0.0011999,P2SH_P2WPKH,JP,64520,NORMAL,900329,690
2024-01-01T18:17:44+00:00,192.0.2.110,192.0.2.142,8333,11157,tx_3a558baf230e06ff,"[""1y9H8y7pcAJKfEnNEkhwHZYHzw""]","[""1k7YnV5z6MfA59JghecnMRfaKW""]",[1.05087615],[1.05060957],0.00026658,P2SH_P2WPKH,US,64513,NORMAL,900330,608
2024-01-01T05:41:11+00:00,192.0.2.203,198.51.100.155,8333,8333,tx_3e6ca9a005b2f30d,"[""1kQbziP4SJD8wuW6jEihf24sNG""]","[""1xr4xiNJ8tQUySpVzRNCYmYQta""]",[1.01989002],[1.01909429],0.00079573,P2TR,GB,64515,NORMAL,900331,658
2024-01-01T23:50:17+00:00,203.0.113.36,198.51.100.139,8333,8333,tx_11413cca4ad2972e,"[""bc1qVWrKrRZaTBuDtf9xH4iXxQc7n""]","[""bc1qft8sds3PbUjQ5ZiN1wTuY7UQh""]",[1.29015521],[1.2891236],0.00103161,P2TR,BR,64513,NORMAL,900332,565
2024-01-01T19:07:44+00:00,198.51.100.220,192.0.2.82,8333,57662,tx_b8f16ae33752788e,"[""3n6ZiC3GnVVaagBQQKRTrNkf4s""]","[""1xr4xiNJ8tQUySpVzRNCYmYQta""]",[0.73506505],[0.73393902],0.00112603,P2TR,IN,64517,NORMAL,900333,637
2024-01-01T02:36:21+00:00,198.51.100.27,192.0.2.118,8333,8333,tx_48f6bff4266e8f3b,"[""bc1qUmHWwLDRwX7GRdPdKmK2vjSJ1""]","[""1cFeF15nh4F5z3xN5ZGJjYEb9o""]",[0.34518259],[0.34352012],0.00166247,P2WPKH,SG,64512,NORMAL,900334,457
2024-01-01T17:36:36+00:00,198.51.100.35,192.0.2.115,8333,8333,tx_61fb4512a5ae907c,"[""1k7YnV5z6MfA59JghecnMRfaKW""]","[""bc1qyrcoxEUVyFTNuWSTo7MUMjHQA""]",[0.99641884],[0.99563321],0.00078563,P2WPKH,BR,64518,NORMAL,900335,464
2024-01-01T13:11:45+00:00,198.51.100.244,198.51.100.199,8333,8333,tx_6e80fbffe9ddc859,"[""12AwfksV395GriQQRd3fAkVQQV""]","[""3NP1CxAdjS5Aph26paERTWNBQL""]",[0.06281012],[0.06238601],0.00042411,P2TR,CA,64514,NORMAL,900336,307
2024-01-01T16:47:14+00:00,198.51.100.28,198.51.100.43,8333,8333,tx_ad2f629cb7ac88a0,"[""1pCYaRc8HrHnVEgKmYD89w5VCz""]","[""bc1qHBpVcnUc185ymzAb3vQecAU93""]",[0.13294894],[0.13232461],0.00062433,P2TR,ZA,64519,NORMAL,900337,692
2024-01-01T04:12:34+00:00,198.51.100.228,192.0.2.228,8333,8333,tx_1b642bf54d11e8f9,"[""1NrAszf1JwA9bHtC8jx291PssG""]","[""bc1qm2wyqdRX1PLqRwzvTbppbtfzF""]",[0.54652837],[0.54645735],7.102e-05,P2PKH,SG,64517,NORMAL,900338,476
2024-01-01T07:50:45+00:00,192.0.2.230,203.0.113.31,8333,8333,tx_8a73a7957afbadfb,"[""1ZAvU6FuVyP2T4SZQGR6QF2M7v""]","[""3KUmoscjnYADKE4epb4pM44eXZ""]",[1.24225736],[1.24177405],0.00048331,P2WPKH,ZA,64517,NORMAL,900339,211
2024-01-01T07:19:45+00:00,198.51.100.199,198.51.100.226,8333,8333,tx_45bd1434b1630010,"[""bc1qYhGJV5nKGJNMzb69AFRmAnE5T""]","[""177jUPUTWxo4kii74SoNtx7GDD""]",[1.23007971],[1.2288213],0.00125841,P2WPKH,JP,64517,NORMAL,900340,663
2024-01-01T07:11:51+00:00,198.51.100.236,192.0.2.152,8333,8333,tx_960c98352fca6f2c,"[""3CeUhuY6XPTNMj7wBNTmYKjSuq""]","[""1GLjeQXcaPUpcNPmWJLHF8oDM8""]",[0.66879437],[0.66873025],6.412e-05,P2SH_P2WPKH,BR,64512,NORMAL,900341,695
2024-01-01T21:54:55+00:00,198.51.100.160,192.0.2.151,8333,8333,tx_81aaf24e2b0fdc51,"[""1yRJqvTHv6X2pb4PFi5ri3q2GD""]","[""3NP1CxAdjS5Aph26paERTWNBQL""]",[0.24203667],[0.2412154],0.00082127,P2TR,US,64514,NORMAL,900342,261
2024-01-01T13:22:51+00:00,198.51.100.25,198.51.100.54,8333,8333,tx_dfa399b796001f75,"[""bc1qUmHWwLDRwX7GRdPdKmK2vjSJ1""]","[""1qtBmUNJAEqN76R7PwPfHt3oWb""]",[1.09370325],[1.09338108],0.00032217,P2WPKH,SG,64512,NORMAL,900343,558
2024-01-01T04:46:11+00:00,192.0.2.43,198.51.100.120,19042,8333,tx_045c6ffff5adf56f,"[""bc1qUmHWwLDRwX7GRdPdKmK2vjSJ1""]","[""bc1q9gy65LSnoXaTrTud59Mi5VWka""]",[1.08879689],[1.08744914],0.00134775,P2WPKH,SG,64512,NORMAL,900344,356
2024-01-01T12:13:20+00:00,203.0.113.106,192.0.2.151,8333,8333,tx_24b570fc93ba1cbc,"[""3NP1CxAdjS5Aph26paERTWNBQL""]","[""1cGw8W9tWjacfMqzVguozZUvcV""]",[1.15269461],[1.15092703],0.00176758,P2TR,ZA,64517,NORMAL,900345,200
2024-01-01T22:14:22+00:00,198.51.100.196,192.0.2.138,8333,8333,tx_b97e6305aa418f02,"[""bc1qft8sds3PbUjQ5ZiN1wTuY7UQh""]","[""1GLjeQXcaPUpcNPmWJLHF8oDM8""]",[0.94782108],[0.94750887],0.00031221,P2TR,AU,64514,NORMAL,900346,625
2024-01-01T16:44:06+00:00,198.51.100.169,192.0.2.220,59092,8333,tx_f896597b7023fb27,"[""3KUmoscjnYADKE4epb4pM44eXZ""]","[""1XFw7PwcQ8qJdFtUwcruggkic2""]",[0.37325053],[0.37298345],0.00026708,P2SH_P2WPKH,BR,64514,NORMAL,900347,435
2024-01-01T03:50:32+00:00,198.51.100.26,203.0.113.141,33425,8333,tx_740628af53516e7b,"[""1UdSnhTK8S2MBtgWvmQ6Uw7GUe""]","[""1NcqbRWMxDmGdRFwrT3MpXntRR""]",[0.69000143],[0.68800532],0.00199611,P2WPKH,JP,64520,NORMAL,900348,376
2024-01-01T11:32:33+00:00,192.0.2.51,203.0.113.112,8333,1234,tx_7b397d3182208b66,"[""1m8D2VMTATmETZrgXxwpo4n9aE""]","[""1Er9qHKM81YpUC9RbnFZcvjtP5""]",[1.1142162],[1.11364707],0.00056913,P2PKH,BR,64517,NORMAL,900349,334
2024-01-01T00:06:37+00:00,198.51.100.34,203.0.113.225,27509,8333,tx_3c5bbe89fda34b86,"[""36QjziB4ShLomqFUi6n71EX59e""]","[""1gDt9NnCtwxM42AenAr8waxQ5Q"", ""3ndh5YWZQ4YwdBQBHr7zdko8Fp"", ""1UshYiMCncmygsPFjeuCRLomK9"", ""bc1qTb3sQmztbfh67rGjjPBig3dik"", ""1s7o14RVoTByTYyRPbR7vXsxdi""]",[11.55966907],"[2.30977279, 2.30977279, 2.30977279, 2.30977279, 2.30977279]",0.01080512,P2PKH,DE,64520,EXCHANGE_LIKE,900000,776
2024-01-01T00:02:34+00:00,192.0.2.59,203.0.113.64,8333,8333,tx_a6980a69deff7792,"[""bc1qfsMxR1KTRr6ozczGdaBkRB9JL""]","[""1ZpacemdFVQSWrkemZAP2X7KT6"", ""1xYahMfRgSe8PPwWgCukntLge6"", ""1814vrF9DuSQkhi6eeHu525Dzi""]",[22.29295604],"[7.43069116, 7.43069116, 7.43069116]",0.00088256,P2SH_P2WPKH,NL,64519,EXCHANGE_LIKE,900001,616
2024-01-01T00:54:20+00:00,198.51.100.85,192.0.2.129,8333,4083,tx_0703f96a44a3eed8,"[""1fknx4Gp3SVFbEqxr49ZKFuodM""]","[""1W4BdUuoSY2RkUCPECJJVyA3gg"", ""3WYMe1xrwo6oWhjmPw5sbSEUuE""]",[12.39880512],"[6.19543207, 6.19543206]",0.00794099,P2TR,SG,64517,EXCHANGE_LIKE,900002,882
2024-01-01T00:05:33+00:00,192.0.2.105,203.0.113.19,50997,8333,tx_a90fcf9de74018c8,"[""15NfrgfSrM2hJsVYFPcRUCkejR""]","[""1814vrF9DuSQkhi6eeHu525Dzi"", ""1A1T2FbPhvmy1N1qjRwpoL7EaG"", ""1Fv1q2LWkobUbRuFGWPAJDyoq8"", ""36QjziB4ShLomqFUi6n71EX59e"", ""1tgFhd7YANp5GPMBhy6unjhoyN""]",[11.23387262],"[2.24501096, 2.24501096, 2.24501096, 2.24501096, 2.24501096]",0.00881782,P2SH_P2WPKH,CA,64516,EXCHANGE_LIKE,900003,991
2024-01-01T00:52:04+00:00,192.0.2.8,192.0.2.184,8333,8333,tx_143ad3578a6fc480,"[""1BSkZzynrLm8hKQgFF9XAWpfQT""]","[""1pmPe2nmPddAdDvtyYbLCY364F"", ""1gDt9NnCtwxM42AenAr8waxQ5Q"", ""1TLXs5QHGohYfgDW79L1SNvgRt"", ""1hbbgAJ6L6ZEtAbMSehqviki5L"", ""15NfrgfSrM2hJsVYFPcRUCkejR""]",[5.94716043],"[1.18798127, 1.18798127, 1.18798127, 1.18798127, 1.18798126]",0.00725409,P2SH_P2WPKH,ZA,64520,EXCHANGE_LIKE,900004,489
2024-01-01T00:02:03+00:00,203.0.113.199,198.51.100.88,46727,8333,tx_d79a6621d4bd62ec,"[""1ZpacemdFVQSWrkemZAP2X7KT6""]","[""bc1qy1QM9RxvdTQbkCqXr52e51HE3"", ""1wYsNzkq437hsvW28wBVW1UDm9"", ""bc1qoTKADNFRdvGYcikNHquYoipYW"", ""1ARnshApRMQ761LVQqJ796CUVc""]",[7.33600594],"[1.83125315, 1.83125315, 1.83125315, 1.83125317]",0.01099332,P2PKH,CA,64514,EXCHANGE_LIKE,900005,877
2024-01-01T00:24:31+00:00,203.0.113.251,192.0.2.106,8333,8333,tx_abc8f6ef7f334aa8,"[""1BSkZzynrLm8hKQgFF9XAWpfQT""]","[""bc1qZiYTkYTnvVYB6d2sqFK3JFbKB"", ""1W4BdUuoSY2RkUCPECJJVyA3gg"", ""1zZVt4W9ZTWd4cWktLo2SHu1pE""]",[4.63206579],"[1.54364673, 1.54364673, 1.54364674]",0.00112559,P2PKH,ZA,64520,EXCHANGE_LIKE,900006,608
2024-01-01T00:12:20+00:00,198.51.100.139,198.51.100.24,58994,57291,tx_966eabea1d8bf702,"[""1wYsNzkq437hsvW28wBVW1UDm9""]","[""1iBVPoEhpATgkVxE6z79q8eoRP"", ""1ybi4a3vw5uj4q1T9vhF5nA1EZ"", ""3ndh5YWZQ4YwdBQBHr7zdko8Fp"", ""3buq3qoVbEU7pviqGLx3VHPxu6""]",[16.52095519],"[4.12985845, 4.12985845, 4.12985845, 4.12985844]",0.0015214,P2PKH,IN,64516,EXCHANGE_LIKE,900007,575
2024-01-01T00:21:37+00:00,203.0.113.65,198.51.100.134,32779,6347,tx_3e3f507ace1851af,"[""1ARnshApRMQ761LVQqJ796CUVc""]","[""3MfmDXMCSMKpmhYdsGMRJusSQ8"", ""1ztrJ4tXaPreFB7GjGJbusp4qF"", ""bc1qy1QM9RxvdTQbkCqXr52e51HE3""]",[10.7741594],"[3.58872445, 3.58872445, 3.58872445]",0.00798605,P2SH_P2WPKH,BR,64520,EXCHANGE_LIKE,900008,411
2024-01-01T00:40:17+00:00,198.51.100.1,192.0.2.91,8333,8333,tx_55172c852a162ed5,"[""1ARnshApRMQ761LVQqJ796CUVc""]","[""bc1qCChjUS2pgyDVeUR1nEEJqnts5"", ""1pmPe2nmPddAdDvtyYbLCY364F"", ""13FzwaTmzQWp6e7Z9huS5ed4Uj"", ""bc1q4z5X3KTCr9rioiTQzRVxRR6kj"", ""bc1qAqunuS5LBdGdvwRkzbNRqp9sm""]",[16.031032],"[3.20461364, 3.20461364, 3.20461364, 3.20461364, 3.20461365]",0.00796379,P2WPKH,BR,64520,EXCHANGE_LIKE,900009,443
2024-01-01T00:51:46+00:00,192.0.2.51,192.0.2.60,8333,8333,tx_73ce539feb2f6ff7,"[""1iBVPoEhpATgkVxE6z79q8eoRP""]","[""1Jxi9mx9GAnMvGqvkSYAdhJhTR"", ""bc1qAqunuS5LBdGdvwRkzbNRqp9sm"", ""1wYsNzkq437hsvW28wBVW1UDm9"", ""1ZpacemdFVQSWrkemZAP2X7KT6"", ""1ARnshApRMQ761LVQqJ796CUVc""]",[23.59861375],"[4.7187026, 4.7187026, 4.7187026, 4.7187026, 4.71870259]",0.00510076,P2TR,JP,64517,EXCHANGE_LIKE,900010,1018
2024-01-01T00:41:29+00:00,203.0.113.150,192.0.2.23,25728,8333,tx_10496898f57a3d12,"[""1hbbgAJ6L6ZEtAbMSehqviki5L""]","[""1BSkZzynrLm8hKQgFF9XAWpfQT"", ""1XPX7VomVM5L3tn82wNi7ktBpG"", ""1xYahMfRgSe8PPwWgCukntLge6""]",[11.15756818],"[3.71531782, 3.71531782, 3.71531781]",0.01161473,P2SH_P2WPKH,ZA,64518,EXCHANGE_LIKE,900011,1002
2024-01-01T00:39:03+00:00,192.0.2.25,203.0.113.164,40312,8333,tx_aaac33b86ec31b3c,"[""1ybi4a3vw5uj4q1T9vhF5nA1EZ""]","[""1wYsNzkq437hsvW28wBVW1UDm9"", ""1tgFhd7YANp5GPMBhy6unjhoyN""]",[20.5720265],"[10.28061577, 10.28061578]",0.01079495,P2SH_P2WPKH,AU,64517,EXCHANGE_LIKE,900012,812
2024-01-01T00:18:14+00:00,198.51.100.39,203.0.113.216,8333,8333,tx_463fe3a4ebf141a9,"[""1TLXs5QHGohYfgDW79L1SNvgRt""]","[""1Gkqfxs6aVanQ5d84vczZDdbAB"", ""3JsS6QSWdGmFLkuw6iwiq36SRR""]",[13.88148255],"[6.93718553, 6.93718553]",0.00711149,P2TR,FR,64519,EXCHANGE_LIKE,900013,1059
2024-01-01T00:32:41+00:00,192.0.2.235,203.0.113.241,65183,43559,tx_eac951a877d749e3,"[""1mAZRTf9dRUCYhbmiCcBYK9CMv""]","[""1hbbgAJ6L6ZEtAbMSehqviki5L"", ""15NfrgfSrM2hJsVYFPcRUCkejR""]",[14.85008428],"[7.4212246, 7.42122461]",0.00763507,P2WPKH,AU,64512,EXCHANGE_LIKE,900014,811
2024-01-01T01:01:44+00:00,198.51.100.31,192.0.2.155,8333,8333,tx_46dab9990fc95b17,"[""1UshYiMCncmygsPFjeuCRLomK9""]","[""1TLXs5QHGohYfgDW79L1SNvgRt"", ""bc1qAqunuS5LBdGdvwRkzbNRqp9sm""]",[20.29426188],"[10.14511365, 10.14511366]",0.00403457,P2SH_P2WPKH,GB,64512,EXCHANGE_LIKE,900015,893
2024-01-01T00:09:48+00:00,203.0.113.153,198.51.100.32,8333,8333,tx_03f33283a297a87e,"[""1814vrF9DuSQkhi6eeHu525Dzi""]","[""1zZVt4W9ZTWd4cWktLo2SHu1pE"", ""1WbiPLHQZyYW7toXqvMEQMT3dx"", ""1A1T2FbPhvmy1N1qjRwpoL7EaG""]",[9.67109661],"[3.22114782, 3.22114782, 3.22114781]",0.00765316,P2TR,AU,64514,EXCHANGE_LIKE,900016,441
2024-01-01T00:56:59+00:00,192.0.2.200,203.0.113.19,8333,46116,tx_91f5c25602bc5a55,"[""1YwUisNdw7za3FEzxmydXJ35kJ""]","[""1Fv1q2LWkobUbRuFGWPAJDyoq8"", ""1s7o14RVoTByTYyRPbR7vXsxdi"", ""1BSkZzynrLm8hKQgFF9XAWpfQT"", ""1A1T2FbPhvmy1N1qjRwpoL7EaG""]",[21.2496358],"[5.31109503, 5.31109503, 5.31109503, 5.31109501]",0.0052557,P2WPKH,BR,64512,EXCHANGE_LIKE,900017,491
2024-01-01T00:41:28+00:00,198.51.100.67,198.51.100.184,8333,8333,tx_b99ab3a1a343d2a1,"[""1kLunmf3EvwMA6nGPSZ4kLHuC2""]","[""bc1qvpMMVJF5D9rre7A7BVWMT8bPr"", ""1kLunmf3EvwMA6nGPSZ4kLHuC2""]",[20.5784915],"[10.28715022, 10.28715023]",0.00419105,P2PKH,JP,64519,EXCHANGE_LIKE,900018,807
2024-01-01T00:45:43+00:00,203.0.113.98,198.51.100.47,49416,16657,tx_62a8ae64f4c63700,"[""1JR9TDiytaGhtbs2RsnPXbsYPd""]","[""1ybi4a3vw5uj4q1T9vhF5nA1EZ"", ""1fknx4Gp3SVFbEqxr49ZKFuodM"", ""1ztrJ4tXaPreFB7GjGJbusp4qF""]",[14.41143593],"[4.80103491, 4.80103491, 4.80103492]",0.00833119,P2WPKH,BR,64517,EXCHANGE_LIKE,900019,957
2024-01-01T00:53:58+00:00,198.51.100.77,203.0.113.250,8333,8333,tx_79b9bfbdc31cc0e6,"[""bc1qAqunuS5LBdGdvwRkzbNRqp9sm""]","[""bc1qvpMMVJF5D9rre7A7BVWMT8bPr"", ""1xYahMfRgSe8PPwWgCukntLge6"", ""bc1q3x5DtqeojcEXExNL1EDp8pqXG"", ""bc1qXjY21bcT12aoJbK2ZumkUtC77""]",[3.27635675],"[0.8184183, 0.8184183, 0.8184183, 0.81841831]",0.00268354,P2PKH,ZA,64513,EXCHANGE_LIKE,900020,1180
2024-01-01T00:30:41+00:00,192.0.2.88,198.51.100.48,8333,8333,tx_6b38fea419a99252,"[""1jaFTLJ4ceypChkUcY4PijRsaM""]","[""3nEVtKvm5uwssTkY9hLGHjAnUs"", ""36QjziB4ShLomqFUi6n71EX59e""]",[8.34057219],"[4.1680897, 4.1680897]",0.00439279,P2PKH,ZA,64518,EXCHANGE_LIKE,900021,1008
2024-01-01T00:25:15+00:00,192.0.2.236,192.0.2.35,8333,19981,tx_c4127967e7f146a5,"[""bc1qPxnghUBg9sEuEt4dPbJfbBMnK""]","[""1tgFhd7YANp5GPMBhy6unjhoyN"", ""36QjziB4ShLomqFUi6n71EX59e""]",[17.61461027],"[8.8031514, 8.80315139]",0.00830748,P2TR,NL,64516,EXCHANGE_LIKE,900022,1163
2024-01-01T00:21:03+00:00,192.0.2.96,198.51.100.209,1413,8333,tx_6b4b61b6617a5bec,"[""1BSkZzynrLm8hKQgFF9XAWpfQT""]","[""1kLunmf3EvwMA6nGPSZ4kLHuC2"", ""1XPX7VomVM5L3tn82wNi7ktBpG"", ""1Fv1q2LWkobUbRuFGWPAJDyoq8""]",[19.01685202],"[6.33762938, 6.33762938, 6.33762938]",0.00396388,P2TR,ZA,64520,EXCHANGE_LIKE,900023,929
2024-01-01T00:49:34+00:00,192.0.2.151,192.0.2.198,4871,16572,tx_5ea24f085851df6b,"[""1f4LjpjpC81n9m1BYPaasuoHBQ""]","[""1ARnshApRMQ761LVQqJ796CUVc"", ""1gDt9NnCtwxM42AenAr8waxQ5Q"", ""1BSkZzynrLm8hKQgFF9XAWpfQT"", ""1hbbgAJ6L6ZEtAbMSehqviki5L"", ""36QjziB4ShLomqFUi6n71EX59e""]",[15.51867198],"[3.10360921, 3.10360921, 3.10360921, 3.10360921, 3.10360923]",0.00062591,P2PKH,GB,64516,EXCHANGE_LIKE,900024,546
2024-01-01T00:08:57+00:00,198.51.100.170,198.51.100.30,39725,3897,tx_3341cdad65503346,"[""1hbbgAJ6L6ZEtAbMSehqviki5L""]","[""1zZVt4W9ZTWd4cWktLo2SHu1pE"", ""bc1q3x5DtqeojcEXExNL1EDp8pqXG"", ""1tgFhd7YANp5GPMBhy6unjhoyN"", ""3buq3qoVbEU7pviqGLx3VHPxu6"", ""bc1qTb3sQmztbfh67rGjjPBig3dik""]",[23.09632361],"[4.61698542, 4.61698542, 4.61698542, 4.61698542, 4.61698542]",0.01139651,P2WPKH,ZA,64518,EXCHANGE_LIKE,900025,692
2024-01-01T00:33:29+00:00,203.0.113.127,192.0.2.81,8333,8333,tx_7e37a8a38e76ae05,"[""bc1qoTKADNFRdvGYcikNHquYoipYW""]","[""bc1qy1QM9RxvdTQbkCqXr52e51HE3"", ""1JR9TDiytaGhtbs2RsnPXbsYPd"", ""1S5yWxKrwLM6cW1QDKdsLpgGWQ""]",[10.53287766],"[3.51031972, 3.51031972, 3.51031972]",0.0019185,P2TR,GB,64517,EXCHANGE_LIKE,900026,505
2024-01-01T01:00:32+00:00,192.0.2.18,192.0.2.62,8333,21735,tx_58b5ef23c014382b,"[""1Fv1q2LWkobUbRuFGWPAJDyoq8""]","[""3WYMe1xrwo6oWhjmPw5sbSEUuE"", ""1ZpacemdFVQSWrkemZAP2X7KT6"", ""1Gkqfxs6aVanQ5d84vczZDdbAB"", ""1Fv1q2LWkobUbRuFGWPAJDyoq8""]",[10.61255302],"[2.65244099, 2.65244099, 2.65244099, 2.652441]",0.00278905,P2TR,US,64518,EXCHANGE_LIKE,900027,455
2024-01-01T00:54:34+00:00,203.0.113.241,192.0.2.85,8333,8333,tx_67360746d1049286,"[""1XPX7VomVM5L3tn82wNi7ktBpG""]","[""bc1qvpMMVJF5D9rre7A7BVWMT8bPr"", ""1kLunmf3EvwMA6nGPSZ4kLHuC2"", ""1ZpacemdFVQSWrkemZAP2X7KT6"", ""3JsS6QSWdGmFLkuw6iwiq36SRR""]",[4.23269788],"[1.05571598, 1.05571598, 1.05571598, 1.05571596]",0.00983398,P2PKH,BR,64514,EXCHANGE_LIKE,900028,1176
2024-01-01T00:43:39+00:00,203.0.113.178,203.0.113.212,6837,8333,tx_dffa579100e90e06,"[""1BSkZzynrLm8hKQgFF9XAWpfQT""]","[""1S5yWxKrwLM6cW1QDKdsLpgGWQ"", ""3buq3qoVbEU7pviqGLx3VHPxu6"", ""bc1q4z5X3KTCr9rioiTQzRVxRR6kj"", ""1W4BdUuoSY2RkUCPECJJVyA3gg""]",[6.27191464],"[1.56715536, 1.56715536, 1.56715536, 1.56715536]",0.0032932,P2SH_P2WPKH,ZA,64520,EXCHANGE_LIKE,900029,406
