wallet_id,transaction_count,incoming_transaction_count,outgoing_transaction_count,total_received,total_sent,average_received,average_sent,maximum_transaction,amount_variance,unique_counterparties,unique_ips,unique_asns,unique_countries,transactions_per_hour,transactions_per_day,average_time_between_transactions,minimum_time_between_transactions,fan_in_ratio,fan_out_ratio,graph_degree,graph_in_degree,graph_out_degree
synthetic_wallet_000605,7,2,5,2.88318444,7.94856313,1.44159222,0.88317368,2.34986852,0.46942708,0,2,4,6,60.0,1.0,493772.66666667,39.0,0.36273027,2.75686946,7,2,5
synthetic_wallet_000606,7,3,4,3.11444153,20.48327576,1.03814718,2.27591953,16.29292482,19.02049381,0,4,2,3,60.0,1.0,280375.33333333,35597.0,0.15204802,6.57686958,7,3,4
synthetic_wallet_000607,5,2,3,0.49076506,8.04524397,0.24538253,2.01131099,2.89420496,1.21372617,0,1,4,3,60.0,1.0,414475.75,194845.0,0.06100064,16.39326966,5,2,3
synthetic_wallet_000608,11,5,6,3.97237747,7.65118401,0.79447549,0.63759867,2.00427912,0.44157776,0,2,5,6,60.0,1.0,239070.0,41868.0,0.51918467,1.92609692,11,5,6
synthetic_wallet_000609,10,5,5,4.5431345,19.21429177,0.9086269,1.7467538,14.61134106,11.70058552,0,2,6,6,60.0,1.0,311411.88888889,4662.0,0.23644559,4.22930287,10,5,5
synthetic_wallet_000610,9,2,7,3.09794248,13.03966085,1.54897124,0.76703887,1.84318444,0.37525825,0,4,7,6,60.0,1.0,302343.75,10859.0,0.23757846,4.20913588,9,2,7
synthetic_wallet_000611,5,4,1,4.33642088,0.20205751,1.08410522,0.20205751,1.76693626,0.35303206,0,1,2,2,60.0,1.0,623931.75,86341.0,21.46132,0.04659546,5,4,1
synthetic_wallet_000612,11,3,8,2.18040401,20.7714462,0.72680134,1.38476308,4.71889093,2.44987138,0,2,5,8,60.0,1.0,195468.4,49944.0,0.10497122,9.52642084,11,3,8
synthetic_wallet_000613,11,3,8,3.85212151,24.69790756,1.2840405,1.64652717,7.79057656,5.24495734,0,2,7,7,60.0,1.0,241213.1,9217.0,0.15596955,6.41150792,11,3,8
synthetic_wallet_000614,10,5,5,8.4447749,8.29074286,1.68895498,0.55271619,2.43916503,0.55462982,0,4,5,5,60.0,1.0,274883.44444444,3848.0,1.0185788,0.98176008,10,5,5
synthetic_wallet_000615,9,1,8,0.31026865,13.13260788,0.31026865,0.77250635,2.07857552,0.2623784,0,4,6,7,60.0,1.0,360616.25,56274.0,0.02362582,42.32657047,9,1,8
synthetic_wallet_000616,13,4,9,6.91958253,15.64419732,1.72989563,0.86912207,2.34157132,0.66114412,0,3,5,7,60.0,1.0,243650.66666667,6555.0,0.44230985,2.26085855,13,4,9
synthetic_wallet_000617,7,2,5,2.4986913,16.65771368,1.24934565,1.18983669,2.81153072,1.18435242,0,4,5,5,60.0,1.0,349155.0,6861.0,0.15000206,6.66657529,7,2,5
synthetic_wallet_000618,16,5,11,6.5357748,10.90902331,1.30715496,0.45454264,2.13438909,0.3160707,0,5,8,9,60.0,1.0,175266.4,10319.0,0.5991164,1.66912472,16,5,11
synthetic_wallet_000619,12,2,10,2.19652986,10.26961679,1.09826493,0.41078467,2.03778678,0.21660605,0,4,4,7,60.0,1.0,260443.90909091,2778.0,0.21388625,4.67538228,12,2,10
synthetic_wallet_000620,7,3,4,4.34679694,27.01622687,1.44893231,3.00180299,13.16436579,11.89993851,0,3,5,4,60.0,1.0,393233.83333333,24921.0,0.16089578,6.21520334,7,3,4
synthetic_wallet_000621,14,6,8,6.46594094,9.85100832,1.07765682,0.57947108,2.37437608,0.55924311,0,3,7,5,60.0,1.0,208502.15384615,17869.0,0.65637351,1.52352278,14,6,8
synthetic_wallet_000622,7,3,4,2.60351257,11.99507197,0.86783752,0.92269784,2.28380482,0.77681347,0,4,4,4,60.0,1.0,413680.33333333,71466.0,0.21704852,4.60726486,7,3,4
synthetic_wallet_000623,14,7,7,9.78114636,38.01252179,1.39730662,2.53416812,16.48770977,11.6014421,0,2,6,6,60.0,1.0,226803.61538462,4117.0,0.2573138,3.88630539,14,7,7
synthetic_wallet_000624,11,4,7,5.38544703,18.34785824,1.34636176,1.41137371,2.79634575,1.14465508,0,3,4,6,60.0,1.0,207347.1,1518.0,0.29351911,3.40693319,11,4,7
synthetic_wallet_000625,3,1,2,0.76578033,0.54541711,0.76578033,0.06817714,0.76578033,0.05028974,0,2,3,3,60.0,1.0,1389506.0,268401.0,1.40402697,0.71223703,3,1,2
synthetic_wallet_000626,11,1,10,0.93990447,40.87981694,0.93990447,1.8581735,14.49700457,9.62509696,0,4,6,6,60.0,1.0,295517.5,60706.0,0.0229919,43.49358711,11,1,10
synthetic_wallet_000627,8,2,6,2.69261683,26.69811741,1.34630842,2.22484312,9.44745648,5.44610221,0,3,5,5,60.0,1.0,377327.0,76002.0,0.10085418,9.91530511,8,2,6
synthetic_wallet_000628,9,4,5,4.99373316,19.59943449,1.24843329,2.44992931,3.4287261,0.9926246,0,2,4,5,60.0,1.0,314814.25,1551.0,0.25478966,3.92480612,9,4,5
synthetic_wallet_000629,12,5,7,4.47294301,9.52885154,0.8945886,0.95288515,2.06499205,0.360149,0,2,5,4,60.0,1.0,249834.54545455,11982.0,0.4694105,2.13033153,12,5,7
synthetic_wallet_000630,6,2,4,3.34747474,13.42027172,1.67373737,1.91718167,9.18062046,7.18466419,0,1,4,3,60.0,1.0,594947.2,108433.0,0.2494342,4.00907334,6,2,4
synthetic_wallet_000631,8,4,4,3.36629829,10.81673126,0.84157457,1.35209141,2.40855038,0.7706655,0,3,4,4,60.0,1.0,326511.0,48324.0,0.31121216,3.21324206,8,4,4
synthetic_wallet_000632,9,2,7,2.04787714,47.91907897,1.02393857,2.99494244,16.63344551,16.19380981,0,2,5,7,60.0,1.0,178627.375,37859.0,0.04273615,23.39939151,9,2,7
synthetic_wallet_000633,5,1,4,1.36024479,3.68535624,1.36024479,0.33503239,2.04094708,0.35739736,0,3,4,3,60.0,1.0,641212.25,290026.0,0.36909452,2.7093331,5,1,4
synthetic_wallet_000634,9,4,5,5.96244809,6.62560336,1.49061202,0.73617815,2.48259327,0.85533791,0,2,5,4,60.0,1.0,301111.5,9716.0,0.89991021,1.11122198,9,4,5
synthetic_wallet_000635,11,3,8,3.8897944,26.0577036,1.29659813,1.62860647,9.14179426,4.3961056,0,3,5,7,60.0,1.0,279110.1,4583.0,0.14927618,6.69899252,11,3,8
synthetic_wallet_000636,5,3,2,2.14794036,3.91647985,0.71598012,0.78329597,1.49610412,0.1694868,0,2,2,3,60.0,1.0,485809.0,9336.0,0.54843646,1.82336527,5,3,2
synthetic_wallet_000637,10,3,7,1.67603723,31.0747569,0.55867908,1.94217231,5.67490135,3.52093235,0,3,6,6,60.0,1.0,334933.55555556,93476.0,0.05393565,18.54061255,10,3,7
synthetic_wallet_000638,14,9,5,12.327124,20.35443981,1.36968044,1.69620332,13.66121421,7.88053317,0,2,5,5,60.0,1.0,220499.30769231,1758.0,0.60562335,1.65119129,14,9,5
synthetic_wallet_000639,11,2,9,2.45531144,20.26048221,1.22765572,1.12558234,6.39338277,1.91053433,0,3,7,7,60.0,1.0,296706.9,54525.0,0.12118722,8.25169544,11,2,9
synthetic_wallet_000640,6,4,2,4.06276208,2.25969998,1.01569052,1.12984999,2.17142898,0.58892933,0,1,3,3,60.0,1.0,590403.0,151689.0,1.79792101,0.55619796,6,4,2
synthetic_wallet_000641,15,7,8,7.63916236,12.79729676,1.09130891,0.67354193,2.15560621,0.39165219,0,5,6,7,60.0,1.0,138435.35714286,10162.0,0.59693563,1.67522251,15,7,8
synthetic_wallet_000642,8,3,5,4.29993046,13.31061176,1.43331015,0.95075798,2.08199128,0.45942259,0,4,5,5,60.0,1.0,202100.14285714,12517.0,0.32304529,3.09554117,8,3,5
synthetic_wallet_000643,7,1,6,0.3793209,18.10540851,0.3793209,1.13158803,4.08763702,1.44346504,0,3,5,6,60.0,1.0,331257.0,50563.0,0.0209507,47.73111239,7,1,6
synthetic_wallet_000644,17,5,12,7.38871268,32.21338335,1.47774254,1.15047798,4.47920945,1.98901043,0,5,9,10,60.0,1.0,185123.25,4668.0,0.22936779,4.35980999,17,5,12
synthetic_wallet_000645,9,4,5,2.42344865,15.25434832,0.60586216,1.52543483,2.45934444,0.89754875,0,3,4,4,60.0,1.0,329581.625,100926.0,0.15886937,6.2944797,9,4,5
synthetic_wallet_000646,7,3,4,3.04605097,5.34245082,1.01535032,1.3356127,2.42000904,0.73645246,0,1,4,4,60.0,1.0,441601.16666667,59725.0,0.57015985,1.7538941,7,3,4
synthetic_wallet_000647,13,3,10,1.56344064,16.80774478,0.52114688,0.73077151,3.05694609,0.88291785,0,8,6,8,60.0,1.0,226986.91666667,18175.0,0.09301906,10.75048476,13,3,10
synthetic_wallet_000648,5,1,4,0.52635761,6.85508292,0.52635761,0.62318936,0.93618693,0.04646279,0,4,4,4,60.0,1.0,221503.5,88707.0,0.07678355,13.0236227,5,1,4
synthetic_wallet_000649,9,3,6,2.42693678,16.91957357,0.80897893,0.89050387,5.42279319,1.02393303,0,4,4,6,60.0,1.0,272657.625,58724.0,0.14343959,6.97157574,9,3,6
synthetic_wallet_000650,13,6,7,5.20479542,11.12774348,0.8674659,1.23641594,2.49662101,0.33509854,0,2,6,6,60.0,1.0,217788.25,1764.0,0.46773143,2.13797903,13,6,7
synthetic_wallet_000651,5,4,1,5.68261948,1.36472891,1.42065487,1.36472891,2.05470368,0.28314676,0,1,2,2,60.0,1.0,638572.25,4293.0,4.16391815,0.24015842,5,4,1
synthetic_wallet_000652,7,5,2,3.88246324,12.64006112,0.77649265,3.16001528,4.0885673,2.90514383,0,2,3,3,60.0,1.0,416239.66666667,117601.0,0.30715542,3.25568082,7,5,2
synthetic_wallet_000653,12,5,7,4.68785192,13.36164917,0.93757038,1.11347076,4.79526967,1.25106142,0,3,7,7,60.0,1.0,252950.81818182,37092.0,0.35084381,2.85027117,12,5,7
synthetic_wallet_000654,10,1,9,0.16502681,15.89987347,0.16502681,1.05999156,4.89883884,2.34088067,0,3,6,7,60.0,1.0,225346.88888889,4711.0,0.01037913,96.34721455,10,1,9
synthetic_wallet_000655,15,6,9,9.38633622,15.78412865,1.56438937,0.78920643,2.44218735,0.68572252,0,3,6,7,60.0,1.0,201950.64285714,8925.0,0.59466927,1.681607,15,6,9
synthetic_wallet_000656,9,2,7,1.42186322,4.0962077,0.71093161,0.21558988,1.47062129,0.10910269,0,5,7,6,60.0,1.0,289753.125,26991.0,0.34711697,2.88087324,9,2,7
synthetic_wallet_000657,7,2,5,1.77865781,12.3593399,0.8893289,1.37325999,3.10186958,1.00074878,0,2,5,4,60.0,1.0,380816.83333333,6104.0,0.14391204,6.94868897,7,2,5
synthetic_wallet_000658,13,2,11,3.00114568,41.90814456,1.50057284,2.32823025,5.07026209,3.53096235,0,2,6,7,60.0,1.0,238131.16666667,2157.0,0.07161247,13.96404874,13,2,11
synthetic_wallet_000659,7,2,5,2.31626841,26.07123966,1.15813421,2.3701127,8.35825476,7.39086478,0,4,5,6,60.0,1.0,336463.0,96166.0,0.08884382,11.25570748,7,2,5
synthetic_wallet_000660,5,3,2,4.49150081,2.70131712,1.49716694,1.35065856,1.75873487,0.12015817,0,1,3,3,60.0,1.0,481201.5,331703.0,1.66270771,0.60142862,5,3,2
synthetic_wallet_000661,10,3,7,3.27988692,12.35966828,1.09329564,0.77247927,2.28105488,0.53252388,0,4,6,6,60.0,1.0,279472.22222222,38417.0,0.26537014,3.76832146,10,3,7
synthetic_wallet_000662,8,2,6,3.46965288,6.26148888,1.73482644,0.69572099,2.31431398,0.75515686,0,2,6,4,60.0,1.0,356778.28571429,57582.0,0.55412586,1.80464418,8,2,6
synthetic_wallet_000663,8,3,5,2.64457695,17.14907524,0.88152565,1.22493395,5.72122839,3.0736901,0,3,6,4,60.0,1.0,287190.0,130294.0,0.15421105,6.48461949,8,3,5
synthetic_wallet_000664,7,1,6,1.2057006,14.81133317,1.2057006,1.05795237,2.88859453,1.03839228,0,4,6,5,60.0,1.0,338756.83333333,7669.0,0.08140392,12.2844205,7,1,6
synthetic_wallet_000665,9,3,6,4.5907528,14.12036612,1.53025093,0.83060977,2.41642829,0.77490275,0,4,5,6,60.0,1.0,309540.75,27036.0,0.32511571,3.07582803,9,3,6
synthetic_wallet_000666,11,2,9,3.37684297,19.8051493,1.68842149,0.99025747,3.94826241,1.65934764,0,3,7,6,60.0,1.0,188294.2,10341.0,0.17050328,5.86498972,11,2,9
synthetic_wallet_000667,7,3,4,1.56624965,20.92518037,0.52208322,2.61564755,11.6856411,9.97854869,0,2,5,5,60.0,1.0,297853.83333333,183554.0,0.07485,13.3600543,7,3,4
synthetic_wallet_000668,5,3,2,1.44761802,3.06003882,0.48253934,0.61200776,2.18555612,0.41984934,0,2,3,3,60.0,1.0,283887.0,126612.0,0.47307178,2.11384411,5,3,2
synthetic_wallet_000669,13,7,6,6.53760552,13.19284911,0.93394365,0.82455307,7.97795668,2.4876432,0,4,5,6,60.0,1.0,217740.5,7133.0,0.4955416,2.01799406,13,7,6
synthetic_wallet_000670,11,5,6,5.61431213,12.41531596,1.12286243,0.9550243,2.05072005,0.34016739,0,2,5,4,60.0,1.0,292224.9,22263.0,0.45220856,2.21136903,11,5,6
synthetic_wallet_000671,11,5,6,4.11750985,11.83157016,0.82350197,0.98596418,2.40756691,0.65100045,0,2,6,6,60.0,1.0,240469.1,1188.0,0.34801043,2.87347707,11,5,6
synthetic_wallet_000672,6,3,3,3.49066878,7.26409566,1.16355626,0.80712174,2.18961263,0.41963426,0,3,3,3,60.0,1.0,277570.0,134765.0,0.48053728,2.08100399,6,3,3
synthetic_wallet_000673,11,5,6,7.51257971,10.76090873,1.50251594,0.97826443,2.9460462,0.75655185,0,3,7,5,60.0,1.0,283763.3,28563.0,0.69813618,1.4323853,11,5,6
synthetic_wallet_000674,9,3,6,2.26903974,18.99854574,0.75634658,1.18740911,4.38671369,2.18450159,0,3,6,6,60.0,1.0,301114.75,131480.0,0.11943229,8.37294535,9,3,6
synthetic_wallet_000675,10,2,8,2.93753643,21.7980766,1.46876822,1.2822398,15.51525952,11.44995286,0,4,6,8,60.0,1.0,267081.66666667,23185.0,0.13476127,7.42052979,10,2,8
synthetic_wallet_000676,9,2,7,3.14934193,9.18213486,1.57467096,0.70631807,2.03350677,0.44861799,0,2,6,5,60.0,1.0,240439.875,20267.0,0.34298581,2.91557254,9,2,7
synthetic_wallet_000677,8,1,7,0.20124724,10.18745725,0.20124724,0.56596985,2.19736497,0.19043356,0,2,5,7,60.0,1.0,339549.71428571,19860.0,0.01975441,50.62159983,8,1,7
synthetic_wallet_000678,17,5,12,7.7706479,36.49960027,1.55412958,1.35183705,13.91205862,6.09442865,0,5,6,9,60.0,1.0,180190.125,17546.0,0.21289679,4.69711158,17,5,12
synthetic_wallet_000679,7,3,4,2.92993084,4.03166313,0.97664361,0.36651483,1.2077432,0.12975796,0,3,4,5,60.0,1.0,332530.0,53914.0,0.72673007,1.37602672,7,3,4
synthetic_wallet_000680,9,7,2,11.84026456,3.20599534,1.69146637,0.64119907,2.37434399,0.80606672,0,2,3,3,60.0,1.0,332016.125,10323.0,3.69316337,0.27077058,9,7,2
synthetic_wallet_000681,4,3,1,2.26229494,1.1246,0.75409831,1.1246,1.79783186,0.43464085,0,1,1,2,60.0,1.0,674345.66666667,579740.0,2.01164409,0.49710583,4,3,1
synthetic_wallet_000682,9,4,5,5.79954627,7.66566913,1.44988657,0.69687901,2.3130519,0.69268586,0,2,5,6,60.0,1.0,367953.625,13131.0,0.756561,1.32177049,9,4,5
synthetic_wallet_000683,11,1,10,1.92084402,24.8516105,1.92084402,1.0805048,15.07505484,8.70204772,0,4,9,7,60.0,1.0,287328.3,10682.0,0.07729254,12.93785973,11,1,10
synthetic_wallet_000684,16,6,10,7.8160689,20.28985997,1.30267815,0.8115944,3.3323507,0.94638924,0,4,9,8,60.0,1.0,190082.13333333,2562.0,0.38522045,2.59591621,16,6,10
synthetic_wallet_000685,8,3,5,6.4994699,13.73882319,2.16648997,1.24898393,9.57371299,5.73008092,0,2,5,5,60.0,1.0,262570.14285714,39913.0,0.47307326,2.1138375,8,3,5
synthetic_wallet_000686,5,2,3,0.88029827,4.44560764,0.44014913,0.74093461,2.76569717,0.69988189,0,2,3,3,60.0,1.0,619345.0,169398.0,0.19801529,5.05011516,5,2,3
synthetic_wallet_000687,9,3,6,3.79767435,22.45495498,1.26589145,2.2454955,16.41090468,17.67333017,0,2,6,5,60.0,1.0,314280.875,68924.0,0.16912411,5.9128174,9,3,6
synthetic_wallet_000688,11,5,6,3.98165574,6.97115288,0.79633115,0.77457254,2.2188924,0.38824579,0,2,3,7,60.0,1.0,238030.9,26406.0,0.57116173,1.75081758,11,5,6
synthetic_wallet_000689,13,3,10,4.43952474,7.5168376,1.47984158,0.41760209,1.82445512,0.37714041,0,3,7,7,60.0,1.0,209587.33333333,12426.0,0.5906107,1.69316268,13,3,10
synthetic_wallet_000690,9,0,9,0.0,33.60514183,0.0,1.76869168,8.91950267,5.74506398,0,5,5,8,60.0,1.0,323719.875,30329.0,0.0,33605141830.0,9,0,9
synthetic_wallet_000691,9,5,4,4.11835824,7.68171337,0.82367165,0.69833758,1.93663264,0.25211173,0,2,4,5,60.0,1.0,316633.375,13815.0,0.53612496,1.86523681,9,5,4
synthetic_wallet_000692,8,2,6,2.47709407,8.29408358,1.23854703,0.7540076,2.4579101,0.85029819,0,3,5,5,60.0,1.0,349575.28571429,75392.0,0.29865796,3.34831191,8,2,6
synthetic_wallet_000693,7,4,3,6.45285186,1.90465645,1.61321296,0.23808206,2.27669821,0.63696481,0,3,4,3,60.0,1.0,317073.5,95631.0,3.3879348,0.29516507,7,4,3
synthetic_wallet_000694,9,4,5,4.75900074,7.25876586,1.18975018,0.72587659,1.89708328,0.25004757,0,3,4,6,60.0,1.0,339129.625,132835.0,0.65562119,1.52527101,9,4,5
synthetic_wallet_000695,5,2,3,2.59179862,3.8572696,1.29589931,0.77145392,1.93354264,0.43043092,0,2,4,4,60.0,1.0,636684.0,279061.0,0.67192571,1.48825976,5,2,3
synthetic_wallet_000696,10,4,6,5.21593469,25.90513499,1.30398367,1.61907094,3.3291261,1.49520074,0,3,6,4,60.0,1.0,279243.11111111,45245.0,0.20134752,4.96653745,10,4,6
synthetic_wallet_000697,5,3,2,4.70779022,3.45197181,1.56926341,1.7259859,2.18909263,0.51055753,0,1,3,3,60.0,1.0,513274.0,53744.0,1.36379741,0.73324674,5,3,2
synthetic_wallet_000698,10,3,7,2.71643146,9.3620898,0.90547715,0.78017415,2.07512349,0.22424496,0,3,4,7,60.0,1.0,322823.44444444,47066.0,0.29015225,3.44646642,10,3,7
synthetic_wallet_000699,15,6,9,4.41572443,23.55916936,0.73595407,1.12186521,3.26162918,1.0667177,0,5,7,6,60.0,1.0,187774.92857143,3036.0,0.18743124,5.33528977,15,6,9
synthetic_wallet_000700,11,4,7,5.54509729,30.11345883,1.38627432,2.31641991,8.170501,6.3999119,0,2,7,6,60.0,1.0,265478.8,7450.0,0.18414017,5.43064571,11,4,7
synthetic_wallet_000701,13,3,10,3.75591329,33.06588777,1.2519711,1.5029949,7.00068689,3.63769327,0,5,8,7,60.0,1.0,188176.33333333,6032.0,0.11358876,8.80368774,13,3,10
synthetic_wallet_000702,4,0,4,0.0,16.32247436,0.0,2.33178205,12.27211868,16.82648528,0,1,3,4,60.0,1.0,532889.66666667,201128.0,0.0,16322474360.0,4,0,4
synthetic_wallet_000703,6,4,2,3.01244013,0.25323064,0.75311003,0.03617581,1.58848311,0.2438896,0,2,3,3,60.0,1.0,566205.8,168657.0,11.89603332,0.08406163,6,4,2
synthetic_wallet_000704,11,1,10,1.00820792,24.12447686,1.00820792,1.5077798,9.64760563,4.69183702,0,3,8,8,60.0,1.0,267739.7,6297.0,0.04179191,23.92807712,11,1,10
synthetic_wallet_000705,4,1,3,0.05563868,6.1806298,0.05563868,0.68673664,2.01494763,0.52969481,0,2,3,4,60.0,1.0,858441.66666667,109009.0,0.00900211,111.08512639,4,1,3
synthetic_wallet_000706,9,4,5,5.33518904,18.59317227,1.33379726,2.32414653,15.42629483,16.80351166,0,2,5,6,60.0,1.0,309196.75,2062.0,0.28694345,3.48500721,9,4,5
synthetic_wallet_000707,6,2,4,3.9121275,3.57140818,1.95606375,0.39682313,2.12845432,0.39949218,0,3,4,5,60.0,1.0,588390.8,67277.0,1.09540195,0.9129069,6,2,4
synthetic_wallet_000708,8,2,6,3.94840255,9.9770875,1.97420127,1.10856528,2.34618145,0.64437627,0,2,5,6,60.0,1.0,373702.85714286,145769.0,0.39574701,2.52686685,8,2,6
synthetic_wallet_000709,7,1,6,0.87399433,21.76639831,0.87399433,1.55474274,5.15638917,3.66659579,0,2,5,7,60.0,1.0,355891.0,66019.0,0.04015337,24.90450746,7,1,6
synthetic_wallet_000710,12,6,6,7.48637986,6.11068402,1.24772998,0.359452,1.92065186,0.26446428,0,4,4,5,60.0,1.0,254304.09090909,25477.0,1.2251296,0.81624018,12,6,6
synthetic_wallet_000711,8,3,5,4.51522263,5.61787534,1.50507421,0.56178753,2.22094227,0.58508595,0,2,4,4,60.0,1.0,327984.57142857,17619.0,0.80372425,1.24420783,8,3,5
synthetic_wallet_000712,5,3,2,4.45514424,2.72198429,1.48504808,1.36099214,1.97024048,0.11558634,0,1,2,3,60.0,1.0,531385.25,193207.0,1.63672665,0.61097557,5,3,2
synthetic_wallet_000713,8,6,2,5.79025064,0.43016717,0.96504177,0.08603343,2.1437732,0.41558036,0,1,3,3,60.0,1.0,396375.0,85575.0,13.46046617,0.07429163,8,6,2
synthetic_wallet_000714,5,3,2,3.22544834,3.04296328,1.07514945,1.52148164,1.97816588,0.23168452,0,1,3,3,60.0,1.0,377408.75,70484.0,1.05996952,0.94342335,5,3,2
synthetic_wallet_000715,11,5,6,8.31736956,40.6363088,1.66347391,3.12586991,7.10956574,4.60243949,0,3,7,6,60.0,1.0,177042.5,19689.0,0.20467827,4.88571639,11,5,6
synthetic_wallet_000716,6,3,3,5.15010775,3.32738781,1.71670258,0.3024898,2.43339198,0.44347361,0,3,4,3,60.0,1.0,506738.4,20927.0,1.54779306,0.6460812,6,3,3
synthetic_wallet_000717,6,3,3,3.63836148,10.57489257,1.21278716,1.76248209,6.84028598,3.66221516,0,2,4,3,60.0,1.0,171371.0,43606.0,0.34405659,2.90649861,6,3,3
synthetic_wallet_000718,11,7,4,7.15447399,8.35212155,1.02206771,0.92801351,5.85801544,1.99233768,0,3,5,4,60.0,1.0,245680.8,11154.0,0.85660559,1.16739841,11,7,4
synthetic_wallet_000719,6,3,3,5.439785,6.51790151,1.81326167,2.17263384,2.3660988,0.13884265,0,1,4,4,60.0,1.0,479077.0,94066.0,0.83459147,1.19819101,6,3,3
synthetic_wallet_000720,8,3,5,5.13391646,17.5959945,1.71130549,1.75959945,11.43314105,8.38588985,0,2,4,6,60.0,1.0,397331.57142857,23576.0,0.2917662,3.4274018,8,3,5
synthetic_wallet_000721,10,4,6,2.11615124,8.63901801,0.52903781,0.95989089,2.45964304,0.51989807,0,2,4,6,60.0,1.0,304264.44444444,39317.0,0.24495275,4.08241994,10,4,6
synthetic_wallet_000722,11,5,6,3.63525406,22.77721024,0.72705081,1.19880054,2.55480847,0.79664843,0,5,5,7,60.0,1.0,261329.2,26884.0,0.1596005,6.26564467,11,5,6
synthetic_wallet_000723,8,3,5,2.55572139,21.76556868,0.85190713,1.81379739,12.02367881,8.20308472,0,3,5,6,60.0,1.0,214026.14285714,5620.0,0.11742038,8.51640901,8,3,5
synthetic_wallet_000724,9,5,4,4.4898362,13.95744251,0.89796724,1.55082695,2.5725617,0.77488988,0,3,4,4,60.0,1.0,232032.5,4383.0,0.32168044,3.10867521,9,5,4
synthetic_wallet_000725,9,3,6,1.96942833,12.10548462,0.65647611,2.01758077,2.4450676,0.50356813,0,1,4,4,60.0,1.0,299650.875,58512.0,0.16268893,6.14669975,9,3,6
synthetic_wallet_000726,12,1,11,1.09619041,12.20115556,1.09619041,0.46927521,1.91086589,0.20314696,0,4,8,8,60.0,1.0,223675.63636364,77268.0,0.08984316,11.13050748,12,1,11
synthetic_wallet_000727,7,1,6,1.46078731,27.18369949,1.46078731,1.94169282,3.37291153,1.36001756,0,3,5,6,60.0,1.0,390302.5,19570.0,0.05373762,18.60893732,7,1,6
synthetic_wallet_000728,10,4,6,5.26027046,7.6495315,1.31506762,0.95619144,2.2341767,0.37356361,0,2,4,4,60.0,1.0,278238.22222222,79490.0,0.68765917,1.45420878,10,4,6
synthetic_wallet_000729,11,1,10,0.21614568,26.46091027,0.21614568,1.55652413,5.90229254,4.19866822,0,3,8,6,60.0,1.0,263281.4,11376.0,0.00816849,122.42164761,11,1,10
synthetic_wallet_000730,13,3,10,2.34265552,11.88151923,0.78088517,0.62534312,2.34098309,0.36065855,0,1,7,8,60.0,1.0,205913.08333333,122.0,0.19716801,5.07181663,13,3,10
synthetic_wallet_000731,2,1,1,0.08212318,1.51001143,0.08212318,0.50333714,0.50333715,0.03326648,0,2,2,2,60.0,1.0,2221654.0,2221654.0,0.0543858,18.38715245,2,1,1
synthetic_wallet_000732,10,3,7,3.70560816,23.85584416,1.23520272,1.13599258,3.56399986,1.35783702,0,4,4,5,60.0,1.0,222772.44444444,25184.0,0.15533335,6.4377676,10,3,7
synthetic_wallet_000733,7,4,3,3.95186168,4.41865009,0.98796542,0.55233126,2.49762894,0.31573893,0,3,4,4,60.0,1.0,422990.16666667,1347.0,0.8943595,1.11811861,7,4,3
synthetic_wallet_000734,7,4,3,4.64462313,15.66143065,1.16115578,2.23734724,5.86704865,3.65181496,0,3,3,4,60.0,1.0,410178.66666667,19247.0,0.29656442,3.37194864,7,4,3
synthetic_wallet_000735,11,2,9,2.60558611,14.41703652,1.30279305,0.7587914,2.36301109,0.42998211,0,6,7,6,60.0,1.0,261183.1,46024.0,0.18072966,5.5331261,11,2,9
synthetic_wallet_000736,8,3,5,1.00889733,8.33186836,0.33629911,1.04148354,2.0548189,0.38157418,0,1,4,5,60.0,1.0,361570.0,15850.0,0.12108897,8.25839073,8,3,5
synthetic_wallet_000737,7,2,5,3.71401931,7.64563551,1.85700966,0.54611682,2.11435246,0.30525682,0,3,5,6,60.0,1.0,365979.66666667,87620.0,0.48576986,2.05858798,7,2,5
synthetic_wallet_000738,13,4,9,5.66188947,21.71472714,1.41547237,1.44764848,4.03773367,1.52655457,0,3,8,6,60.0,1.0,212219.5,198.0,0.26073961,3.83524392,13,4,9
synthetic_wallet_000739,8,2,6,0.72144557,7.97145753,0.36072278,0.79714575,1.77983664,0.27263529,0,2,6,5,60.0,1.0,265158.28571429,7481.0,0.0905036,11.04928474,8,2,6
synthetic_wallet_000740,8,0,8,0.0,24.67843316,0.0,1.23392166,3.56399986,1.43585629,0,4,6,6,60.0,1.0,395196.71428571,86695.0,0.0,24678433160.0,8,0,8
synthetic_wallet_000741,19,10,9,13.46629806,19.79810401,1.34662981,0.89991382,2.45840919,0.48702273,0,7,7,7,60.0,1.0,144380.72222222,2086.0,0.6801812,1.47019648,19,10,9
synthetic_wallet_000742,8,2,6,3.26790863,15.03669157,1.63395431,1.0740494,3.35119276,1.33189623,0,6,7,4,60.0,1.0,416817.71428571,62129.0,0.21732897,4.60131946,8,2,6
synthetic_wallet_000743,11,5,6,3.9591788,19.16391552,0.79183576,1.59699296,3.63343547,1.7375193,0,4,5,7,60.0,1.0,264087.8,24305.0,0.2065955,4.84037637,11,5,6
synthetic_wallet_000744,3,1,2,1.90086187,2.39276348,1.90086187,0.34182335,1.90086187,0.26993657,0,3,3,3,60.0,1.0,804313.5,346525.0,0.79442113,1.2587782,3,1,2
